name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1712,137,1472.0,103.0,2,0.0,39570.0
Aomori,青森県,33,0,32.0,1.0,0,0.0,1894.0
Iwate,岩手県,12,6,6.0,0.0,0,0.0,2615.0
Miyagi,宮城県,192,10,180.0,2.0,0,0.0,7463.0
Akita,秋田県,45,6,39.0,0.0,0,0.0,1687.0
Yamagata,山形県,77,1,76.0,1.0,0,1.0,3075.0
Fukushima,福島県,128,32,96.0,0.0,0,0.0,13162.0
Ibaraki,茨城県,507,75,421.0,11.0,2,0.0,10068.0
Tochigi,栃木県,289,32,259.0,1.0,2,3.0,20335.0
Gunma,群馬県,384,116,249.0,19.0,0,0.0,12076.0
Saitama,埼玉県,3592,576,2930.0,86.0,12,0.0,98861.0
Chiba,千葉県,2801,469,2273.0,59.0,9,0.0,50562.0
Tokyo,東京都,19428,3049,16027.0,352.0,38,0.0,291053.0
Kanagawa,神奈川県,4459,667,3684.0,108.0,22,0.0,103553.0
Niigata,新潟県,139,11,128.0,0.0,0,0.0,11807.0
Toyama,富山県,342,65,260.0,23.0,3,6.0,7097.0
Ishikawa,石川県,573,159,383.0,31.0,2,0.0,6665.0
Fukui,福井県,164,11,145.0,8.0,0,0.0,6462.0
Yamanashi,山梨県,167,37,129.0,1.0,0,0.0,9157.0
Nagano,長野県,183,37,149.0,,1,3.0,12334.0
Gifu,岐阜県,543,45,489.0,9.0,5,0.0,16688.0
Shizuoka,静岡県,446,56,389.0,1.0,2,0.0,22444.0
Aichi,愛知県,4187,1109,3021.0,57.0,26,0.0,47113.0
Mie,三重県,342,84,255.0,2.0,2,1.0,8768.0
Shiga,滋賀県,401,100,297.0,4.0,1,0.0,8023.0
Kyoto,京都府,1319,259,1039.0,21.0,2,0.0,28036.0
Osaka,大阪府,7901,1602,6162.0,131.0,67,6.0,121086.0
Hyogo,兵庫県,2129,278,1802.0,49.0,14,0.0,40388.0
Nara,奈良県,492,130,359.0,3.0,2,0.0,12714.0
Wakayama,和歌山県,227,34,186.0,4.0,0,3.0,8328.0
Tottori,鳥取県,22,5,17.0,0.0,0,0.0,4472.0
Shimane,島根県,135,62,73.0,0.0,0,0.0,4622.0
Okayama,岡山県,141,16,110.0,,-,15.0,5880.0
Hiroshima,広島県,451,28,420.0,3.0,1,0.0,16987.0
Yamaguchi,山口県,114,38,76.0,0.0,1,0.0,5786.0
Tokushima,徳島県,109,57,43.0,1.0,1,8.0,4923.0
Kagawa,香川県,71,10,60.0,1.0,0,0.0,7184.0
Ehime,愛媛県,114,10,98.0,6.0,0,0.0,3696.0
Kochi,高知県,109,15,91.0,3.0,1,0.0,2763.0
Fukuoka,福岡県,4118,886,3182.0,50.0,16,0.0,38026.0
Saga,佐賀県,224,42,182.0,0.0,0,0.0,4522.0
Nagasaki,長崎県,204,29,36.0,3.0,-,136.0,12602.0
Kumamoto,熊本県,471,97,360.0,7.0,3,7.0,10146.0
Oita,大分県,140,46,93.0,1.0,0,0.0,10958.0
Miyazaki,宮崎県,321,80,241.0,1.0,0,1.0,7669.0
Kagoshima,鹿児島県,346,66,265.0,9.0,2,6.0,14360.0
Okinawa,沖縄県,1911,531,1361.0,23.0,13,0.0,22650.0
Zenkoku,全国,62215,11211,49645.0,1195.0,,,
