name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,15818,1716,13560.0,538.0,10.0,4.0,280837.0,JP-01
Aomori,青森県,643,102,533.0,8.0,1.0,0.0,11985.0,JP-02
Iwate,岩手県,467,72,370.0,25.0,1.0,0.0,16977.0,JP-03
Miyagi,宮城県,2921,556,2345.0,20.0,6.0,0.0,43870.0,JP-04
Akita,秋田県,208,48,159.0,1.0,0.0,0.0,5211.0,JP-05
Yamagata,山形県,443,41,389.0,13.0,2.0,0.0,11682.0,JP-06
Fukushima,福島県,1448,367,1048.0,33.0,6.0,0.0,70516.0,JP-07
Ibaraki,茨城県,3812,911,2857.0,44.0,8.0,0.0,20711.0,JP-08
Tochigi,栃木県,3162,1396,1766.0,18.0,20.0,18.0,88759.0,JP-09
Gunma,群馬県,3290,596,2634.0,60.0,11.0,0.0,63526.0,JP-10
Saitama,埼玉県,20785,6415,14101.0,269.0,76.0,0.0,378221.0,JP-11
Chiba,千葉県,17318,5884,11265.0,169.0,43.0,0.0,264173.0,JP-12
Tokyo,東京都,85470,20646,64099.0,725.0,138.0,0.0,1161971.0,JP-13
Kanagawa,神奈川県,33187,6327,26507.0,353.0,103.0,0.0,412964.0,JP-14
Niigata,新潟県,767,178,589.0,5.0,1.0,5.0,32456.0,JP-15
Toyama,富山県,796,166,603.0,27.0,3.0,0.0,26823.0,JP-16
Ishikawa,石川県,1326,183,1108.0,54.0,8.0,19.0,35793.0,JP-17
Fukui,福井県,447,65,369.0,12.0,4.0,1.0,23084.0,JP-18
Yamanashi,山梨県,816,155,650.0,11.0,4.0,0.0,14741.0,JP-19
Nagano,長野県,1989,478,1493.0,21.0,3.0,3.0,63438.0,JP-20
Gifu,岐阜県,3507,667,2785.0,55.0,18.0,0.0,86752.0,JP-21
Shizuoka,静岡県,3869,962,2844.0,63.0,6.0,0.0,117236.0,JP-22
Aichi,愛知県,21051,3590,17144.0,317.0,57.0,0.0,257837.0,JP-23
Mie,三重県,1783,373,1387.0,23.0,6.0,0.0,35367.0,JP-24
Shiga,滋賀県,1747,383,1345.0,19.0,15.0,0.0,47337.0,JP-25
Kyoto,京都府,6463,1429,5013.0,78.0,19.0,57.0,111064.0,JP-26
Osaka,大阪府,38095,6364,30989.0,742.0,186.0,0.0,550329.0,JP-27
Hyogo,兵庫県,13520,2001,11213.0,306.0,77.0,0.0,170389.0,JP-28
Nara,奈良県,2602,398,2173.0,31.0,14.0,0.0,58339.0,JP-29
Wakayama,和歌山県,865,121,722.0,11.0,9.0,11.0,19032.0,JP-30
Tottori,鳥取県,177,49,123.0,2.0,2.0,3.0,29345.0,JP-31
Shimane,島根県,235,14,221.0,0.0,0.0,0.0,10183.0,JP-32
Okayama,岡山県,2071,479,1434.0,16.0,17.0,142.0,35839.0,JP-33
Hiroshima,広島県,4358,543,3645.0,70.0,15.0,100.0,99692.0,JP-34
Yamaguchi,山口県,833,191,633.0,5.0,2.0,4.0,35818.0,JP-35
Tokushima,徳島県,291,73,209.0,9.0,0.0,0.0,17876.0,JP-36
Kagawa,香川県,530,194,331.0,5.0,2.0,0.0,32139.0,JP-37
Ehime,愛媛県,811,242,555.0,14.0,3.0,0.0,19037.0,JP-38
Kochi,高知県,770,52,705.0,13.0,4.0,0.0,6309.0,JP-39
Fukuoka,福岡県,12349,3234,8979.0,136.0,27.0,0.0,308566.0,JP-40
Saga,佐賀県,765,224,551.0,4.0,2.0,14.0,18855.0,JP-41
Nagasaki,長崎県,1157,292,692.0,14.0,6.0,159.0,48964.0,JP-42
Kumamoto,熊本県,2939,281,2034.0,38.0,18.0,586.0,46061.0,JP-43
Oita,大分県,926,151,764.0,11.0,6.0,0.0,53935.0,JP-44
Miyazaki,宮崎県,1475,456,990.0,11.0,6.0,18.0,18888.0,JP-45
Kagoshima,鹿児島県,1357,232,1125.0,15.0,2.0,15.0,48606.0,JP-46
Okinawa,沖縄県,6400,686,5633.0,86.0,6.0,5.0,101010.0,JP-47
Zenkoku,全国,326059,69983,250684.0,4500.0,,,,
