name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,23000,1127,20980.0,826.0,25.0,67.0,506917.0,JP-01
Aomori,青森県,1435,237,1178.0,20.0,0.0,0.0,31106.0,JP-02
Iwate,岩手県,811,48,732.0,31.0,1.0,0.0,53943.0,JP-03
Miyagi,宮城県,7832,759,7010.0,54.0,17.0,9.0,114875.0,JP-04
Akita,秋田県,402,62,331.0,9.0,0.0,0.0,9637.0,JP-05
Yamagata,山形県,1411,192,1189.0,30.0,5.0,0.0,44981.0,JP-06
Fukushima,福島県,3148,330,2697.0,121.0,11.0,0.0,178294.0,JP-07
Ibaraki,茨城県,7729,519,7079.0,131.0,10.0,0.0,28924.0,JP-08
Tochigi,栃木県,5173,190,4913.0,70.0,4.0,0.0,193528.0,JP-09
Gunma,群馬県,5637,299,5236.0,102.0,4.0,0.0,131991.0,JP-10
Saitama,埼玉県,36444,2045,33664.0,735.0,30.0,0.0,728120.0,JP-11
Chiba,千葉県,32211,1219,30378.0,614.0,11.0,0.0,532307.0,JP-12
Tokyo,東京都,133662,5802,125991.0,1869.0,52.0,0.0,1955136.0,JP-13
Kanagawa,神奈川県,51974,1816,49353.0,805.0,31.0,0.0,779963.0,JP-14
Niigata,新潟県,2108,336,1754.0,18.0,2.0,0.0,101380.0,JP-15
Toyama,富山県,1229,148,1052.0,29.0,3.0,0.0,48632.0,JP-16
Ishikawa,石川県,2309,252,1987.0,68.0,11.0,2.0,68389.0,JP-17
Fukui,福井県,831,169,630.0,32.0,2.0,0.0,44298.0,JP-18
Yamanashi,山梨県,1113,65,1029.0,19.0,1.0,0.0,35312.0,JP-19
Nagano,長野県,3675,389,3260.0,54.0,4.0,28.0,141593.0,JP-20
Gifu,岐阜県,5535,330,5075.0,130.0,3.0,0.0,180518.0,JP-21
Shizuoka,静岡県,6261,265,5875.0,121.0,3.0,0.0,280654.0,JP-22
Aichi,愛知県,31112,2485,28011.0,616.0,16.0,0.0,530413.0,JP-23
Mie,三重県,3418,460,2970.0,76.0,17.0,88.0,91905.0,JP-24
Shiga,滋賀県,3432,448,2923.0,61.0,5.0,0.0,100311.0,JP-25
Kyoto,京都府,11427,1142,10142.0,181.0,9.0,38.0,203699.0,JP-26
Osaka,大阪府,73412,15874,55555.0,1324.0,334.0,659.0,1315417.0,JP-27
Hyogo,兵庫県,27564,4156,22763.0,645.0,88.0,0.0,355546.0,JP-28
Nara,奈良県,5573,1000,4506.0,67.0,19.0,0.0,118912.0,JP-29
Wakayama,和歌山県,1979,379,1547.0,22.0,56.0,31.0,30171.0,JP-30
Tottori,鳥取県,352,74,270.0,2.0,0.0,6.0,59075.0,JP-31
Shimane,島根県,324,28,296.0,0.0,0.0,0.0,19437.0,JP-32
Okayama,岡山県,3447,396,2907.0,37.0,11.0,107.0,89012.0,JP-33
Hiroshima,広島県,5573,219,5223.0,108.0,3.0,23.0,232883.0,JP-34
Yamaguchi,山口県,1674,212,1419.0,43.0,0.0,0.0,77872.0,JP-35
Tokushima,徳島県,1068,352,685.0,31.0,7.0,0.0,40362.0,JP-36
Kagawa,香川県,1137,152,970.0,20.0,4.0,5.0,59274.0,JP-37
Ehime,愛媛県,2132,388,1715.0,29.0,9.0,0.0,56885.0,JP-38
Kochi,高知県,980,28,933.0,19.0,0.0,0.0,7672.0,JP-39
Fukuoka,福岡県,21021,1506,19168.0,345.0,12.0,2.0,572011.0,JP-40
Saga,佐賀県,1452,179,1280.0,13.0,0.0,20.0,36180.0,JP-41
Nagasaki,長崎県,1887,220,1633.0,40.0,1.0,6.0,88116.0,JP-42
Kumamoto,熊本県,3767,203,3487.0,77.0,5.0,0.0,61660.0,JP-43
Oita,大分県,1502,147,1331.0,24.0,1.0,0.0,104856.0,JP-44
Miyazaki,宮崎県,2089,58,2001.0,22.0,0.0,8.0,28570.0,JP-45
Kagoshima,鹿児島県,2003,75,1917.0,28.0,0.0,17.0,79790.0,JP-46
Okinawa,沖縄県,11952,1285,10540.0,133.0,10.0,6.0,185402.0,JP-47
Zenkoku,全国,554207,48065,495585.0,9851.0,,,,
