name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,3205,492,2603.0,110.0,6.0,0.0,83712.0
Aomori,青森県,244,89,151.0,4.0,3.0,0.0,5157.0
Iwate,岩手県,27,2,25.0,0.0,0.0,0.0,5339.0
Miyagi,宮城県,742,187,553.0,2.0,3.0,0.0,14294.0
Akita,秋田県,64,3,60.0,0.0,0.0,1.0,2503.0
Yamagata,山形県,86,5,80.0,1.0,0.0,0.0,6231.0
Fukushima,福島県,389,23,360.0,6.0,4.0,0.0,29518.0
Ibaraki,茨城県,773,34,721.0,18.0,0.0,0.0,13982.0
Tochigi,栃木県,490,24,466.0,1.0,0.0,1.0,42416.0
Gunma,群馬県,902,60,823.0,19.0,5.0,0.0,29473.0
Saitama,埼玉県,5915,379,5429.0,107.0,10.0,0.0,187511.0
Chiba,千葉県,5079,348,4650.0,81.0,8.0,0.0,128000.0
Tokyo,東京都,31293,1732,29102.0,459.0,32.0,0.0,604642.0
Kanagawa,神奈川県,8799,545,8083.0,171.0,24.0,0.0,203062.0
Niigata,新潟県,184,5,179.0,0.0,0.0,0.0,17915.0
Toyama,富山県,423,1,396.0,26.0,0.0,0.0,14541.0
Ishikawa,石川県,812,18,745.0,49.0,0.0,0.0,17426.0
Fukui,福井県,257,1,245.0,11.0,1.0,0.0,11100.0
Yamanashi,山梨県,216,14,196.0,6.0,0.0,0.0,11769.0
Nagano,長野県,344,10,333.0,6.0,0.0,5.0,23290.0
Gifu,岐阜県,693,35,647.0,11.0,1.0,0.0,26990.0
Shizuoka,静岡県,661,71,588.0,2.0,0.0,0.0,43590.0
Aichi,愛知県,6275,519,5660.0,96.0,9.0,0.0,100228.0
Mie,三重県,568,19,542.0,7.0,3.0,0.0,15683.0
Shiga,滋賀県,557,22,526.0,9.0,0.0,0.0,14505.0
Kyoto,京都府,2061,103,1928.0,30.0,2.0,0.0,52973.0
Osaka,大阪府,12876,977,11636.0,244.0,26.0,19.0,237923.0
Hyogo,兵庫県,3265,179,3023.0,63.0,14.0,0.0,69217.0
Nara,奈良県,664,43,611.0,10.0,0.0,0.0,24985.0
Wakayama,和歌山県,277,6,262.0,4.0,2.0,5.0,10448.0
Tottori,鳥取県,38,3,35.0,0.0,0.0,0.0,5775.0
Shimane,島根県,141,0,141.0,0.0,0.0,0.0,6281.0
Okayama,岡山県,291,54,172.0,4.0,0.0,61.0,11198.0
Hiroshima,広島県,662,14,643.0,5.0,0.0,0.0,27820.0
Yamaguchi,山口県,213,4,207.0,2.0,0.0,0.0,11931.0
Tokushima,徳島県,164,0,155.0,9.0,0.0,0.0,7495.0
Kagawa,香川県,101,4,95.0,2.0,0.0,0.0,13601.0
Ehime,愛媛県,116,0,110.0,6.0,0.0,0.0,4392.0
Kochi,高知県,144,2,138.0,4.0,0.0,0.0,3650.0
Fukuoka,福岡県,5236,76,5057.0,103.0,3.0,0.0,165588.0
Saga,佐賀県,256,2,256.0,0.0,0.0,2.0,7117.0
Nagasaki,長崎県,244,0,241.0,3.0,0.0,0.0,22786.0
Kumamoto,熊本県,808,41,748.0,8.0,1.0,11.0,19632.0
Oita,大分県,159,0,156.0,3.0,0.0,0.0,20997.0
Miyazaki,宮崎県,367,0,367.0,1.0,0.0,1.0,8799.0
Kagoshima,鹿児島県,475,12,463.0,13.0,0.0,13.0,22533.0
Okinawa,沖縄県,3373,311,3004.0,63.0,6.0,5.0,58991.0
Zenkoku,全国,100929,6469,92611.0,1779.0,,,
