name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,44691,1744,41354.0,1425.0,5.0,168.0,859592.0,JP-01
Aomori,青森県,2712,113,2567.0,32.0,0.0,0.0,56270.0,JP-02
Iwate,岩手県,2011,129,1835.0,47.0,0.0,0.0,94165.0,JP-03
Miyagi,宮城県,9944,306,9521.0,91.0,3.0,26.0,172542.0,JP-04
Akita,秋田県,1021,41,960.0,20.0,1.0,0.0,17280.0,JP-05
Yamagata,山形県,2153,68,2038.0,47.0,0.0,0.0,71045.0,JP-06
Fukushima,福島県,5832,584,5086.0,162.0,10.0,0.0,313481.0,JP-07
Ibaraki,茨城県,12663,1245,11249.0,169.0,6.0,0.0,34777.0,JP-08
Tochigi,栃木県,8387,859,7442.0,86.0,11.0,0.0,350446.0,JP-09
Gunma,群馬県,8896,615,8126.0,155.0,2.0,0.0,214049.0,JP-10
Saitama,埼玉県,57842,8231,48762.0,849.0,53.0,0.0,1089441.0,JP-11
Chiba,千葉県,49944,4805,44405.0,734.0,32.0,0.0,784901.0,JP-12
Tokyo,東京都,221026,24774,193959.0,2293.0,101.0,0.0,2813648.0,JP-13
Kanagawa,神奈川県,84607,8295,75325.0,987.0,74.0,0.0,1161454.0,JP-14
Niigata,新潟県,4065,414,3597.0,54.0,1.0,0.0,195780.0,JP-15
Toyama,富山県,2307,184,2084.0,38.0,2.0,1.0,81846.0,JP-16
Ishikawa,石川県,5105,781,4199.0,118.0,5.0,7.0,136815.0,JP-17
Fukui,福井県,1631,193,1402.0,36.0,0.0,0.0,79621.0,JP-18
Yamanashi,山梨県,2353,147,2185.0,21.0,0.0,0.0,72269.0,JP-19
Nagano,長野県,5333,210,5100.0,94.0,0.0,71.0,225305.0,JP-20
Gifu,岐阜県,9806,190,9428.0,188.0,2.0,0.0,295849.0,JP-21
Shizuoka,静岡県,10954,1155,9642.0,157.0,3.0,0.0,450893.0,JP-22
Aichi,愛知県,54006,1769,51229.0,1008.0,10.0,0.0,916619.0,JP-23
Mie,三重県,5800,286,5543.0,114.0,4.0,143.0,159799.0,JP-24
Shiga,滋賀県,6067,327,5647.0,93.0,3.0,0.0,170342.0,JP-25
Kyoto,京都府,18497,1021,17061.0,249.0,15.0,166.0,312778.0,JP-26
Osaka,大阪府,115025,7037,104289.0,2721.0,224.0,978.0,2480824.0,JP-27
Hyogo,兵庫県,43987,1666,41005.0,1316.0,26.0,0.0,557629.0,JP-28
Nara,奈良県,9133,439,8561.0,133.0,8.0,0.0,186050.0,JP-29
Wakayama,和歌山県,3004,204,2682.0,49.0,9.0,69.0,45176.0,JP-30
Tottori,鳥取県,799,176,559.0,2.0,1.0,62.0,99076.0,JP-31
Shimane,島根県,738,95,641.0,2.0,1.0,0.0,36029.0,JP-32
Okayama,岡山県,8279,245,7612.0,127.0,3.0,295.0,183050.0,JP-33
Hiroshima,広島県,12149,293,11601.0,179.0,6.0,76.0,587777.0,JP-34
Yamaguchi,山口県,3306,113,3113.0,80.0,0.0,0.0,130605.0,JP-35
Tokushima,徳島県,1793,72,1658.0,63.0,1.0,0.0,72540.0,JP-36
Kagawa,香川県,2307,157,2122.0,32.0,1.0,4.0,94332.0,JP-37
Ehime,愛媛県,2933,125,2731.0,77.0,3.0,0.0,105655.0,JP-38
Kochi,高知県,2098,110,1959.0,29.0,6.0,0.0,62480.0,JP-39
Fukuoka,福岡県,39804,2662,36176.0,533.0,12.0,433.0,922807.0,JP-40
Saga,佐賀県,2760,108,2641.0,24.0,0.0,13.0,64357.0,JP-41
Nagasaki,長崎県,3495,187,3240.0,69.0,0.0,1.0,137484.0,JP-42
Kumamoto,熊本県,6914,332,6461.0,121.0,0.0,0.0,85780.0,JP-43
Oita,大分県,3687,147,3476.0,64.0,0.0,0.0,186874.0,JP-44
Miyazaki,宮崎県,3221,103,3098.0,27.0,0.0,7.0,45764.0,JP-45
Kagoshima,鹿児島県,3999,174,3794.0,39.0,0.0,8.0,119936.0,JP-46
Okinawa,沖縄県,25128,2700,22141.0,236.0,60.0,51.0,284333.0,JP-47
Zenkoku,全国,932212,75631,839306.0,15190.0,,,,
