name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,2091,136,1848.0,107.0,0,0.0,57010.0,
Aomori,青森県,36,1,34.0,1.0,0,0.0,2435.0,
Iwate,岩手県,23,0,23.0,0.0,0,0.0,4220.0,
Miyagi,宮城県,399,38,359.0,2.0,1,0.0,10302.0,
Akita,秋田県,53,0,53.0,0.0,0,0.0,2140.0,
Yamagata,山形県,78,2,76.0,1.0,1,1.0,5164.0,
Fukushima,福島県,253,37,213.0,3.0,3,0.0,20207.0,
Ibaraki,茨城県,657,37,603.0,17.0,4,0.0,12474.0,
Tochigi,栃木県,431,47,382.0,1.0,1,1.0,30351.0,
Gunma,群馬県,701,53,627.0,19.0,2,2.0,21170.0,
Saitama,埼玉県,4652,264,4286.0,102.0,7,0.0,143932.0,
Chiba,千葉県,3896,271,3554.0,71.0,9,0.0,88135.0,
Tokyo,東京都,25738,2183,23147.0,408.0,21,0.0,455929.0,
Kanagawa,神奈川県,6898,494,6266.0,138.0,20,0.0,153017.0,
Niigata,新潟県,170,9,161.0,0.0,0,0.0,15405.0,
Toyama,富山県,418,9,383.0,26.0,1,0.0,12250.0,
Ishikawa,石川県,776,43,686.0,47.0,0,0.0,13003.0,
Fukui,福井県,244,2,229.0,11.0,1,2.0,9765.0,
Yamanashi,山梨県,186,8,172.0,6.0,2,0.0,10658.0,
Nagano,長野県,306,5,306.0,1.0,0,6.0,18932.0,
Gifu,岐阜県,626,31,585.0,10.0,2,0.0,22761.0,
Shizuoka,静岡県,538,20,516.0,2.0,1,0.0,34354.0,
Aichi,愛知県,5337,350,4903.0,84.0,17,0.0,76727.0,
Mie,三重県,503,83,413.0,7.0,3,0.0,12619.0,
Shiga,滋賀県,502,28,466.0,8.0,0,0.0,11903.0,
Kyoto,京都府,1747,59,1663.0,25.0,3,0.0,42536.0,
Osaka,大阪府,10593,526,9853.0,206.0,27,8.0,184635.0,
Hyogo,兵庫県,2704,101,2544.0,59.0,8,0.0,56262.0,
Nara,奈良県,569,15,545.0,9.0,0,0.0,20591.0,
Wakayama,和歌山県,242,6,229.0,4.0,0,3.0,9284.0,
Tottori,鳥取県,36,5,31.0,0.0,0,0.0,5472.0,
Shimane,島根県,140,3,137.0,0.0,0,0.0,5767.0,
Okayama,岡山県,157,1,147.0,,-,9.0,8110.0,
Hiroshima,広島県,563,76,470.0,3.0,2,14.0,20858.0,
Yamaguchi,山口県,202,9,191.0,2.0,1,0.0,9786.0,
Tokushima,徳島県,148,9,126.0,9.0,0,4.0,6908.0,
Kagawa,香川県,93,3,88.0,2.0,0,0.0,10671.0,
Ehime,愛媛県,114,0,108.0,6.0,0,0.0,4075.0,
Kochi,高知県,138,1,133.0,4.0,0,0.0,3475.0,
Fukuoka,福岡県,5032,93,4842.0,97.0,9,0.0,131947.0,
Saga,佐賀県,245,1,246.0,0.0,0,2.0,6005.0,
Nagasaki,長崎県,236,1,231.0,3.0,0,1.0,18408.0,
Kumamoto,熊本県,574,7,559.0,8.0,0,0.0,16403.0,
Oita,大分県,158,3,153.0,2.0,0,0.0,16873.0,
Miyazaki,宮崎県,344,1,343.0,1.0,0,1.0,8582.0,
Kagoshima,鹿児島県,415,34,378.0,12.0,0,9.0,18986.0,
Okinawa,沖縄県,2486,193,2251.0,46.0,5,4.0,39038.0,
Zenkoku,全国,82448,5298,75559.0,1570.0,,,,
