Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/04/01,7.53,21,19.43,7,2.57,1,1.00,1,0.57,2.5455915445631256
2020/04/02,8.18,24,21.86,3,2.43,1,1.57,0,0.57,3.996578724964107
2020/04/03,8.62,24,24.00,0,2.14,1,2.29,0,0.71,5.829404637049557
2020/04/04,9.53,28,26.71,4,2.71,4,3.14,3,0.86,7.993157449928214
2020/04/05,11.02,28,29.43,0,2.71,4,4.00,0,0.86,10.182366178252503
2020/04/06,12.19,29,31.86,1,2.43,5,5.00,1,1.00,12.727957722815628
2020/04/07,13.64,33,34.43,4,2.57,6,6.00,1,1.00,15.273549267378753
2020/04/08,15.67,40,37.00,7,2.57,7,6.57,1,0.57,16.724536447779734
2020/04/09,18.13,41,39.57,1,2.57,8,7.14,1,0.57,18.175523628180716
2020/04/10,20.22,42,42.14,1,2.57,8,7.57,0,0.43,19.27012799234286
2020/04/11,21.19,46,44.43,4,2.29,8,7.86,0,0.29,20.008349540266167
2020/04/12,20.17,46,45.71,0,1.29,8,8.00,0,0.14,20.364732356505005
2020/04/13,19.46,47,47.43,1,1.71,8,8.00,0,0.00,20.364732356505005
2020/04/14,18.85,49,49.14,2,1.71,8,8.14,0,0.14,20.721115172743843
2020/04/15,17.20,49,50.43,0,1.29,8,8.29,0,0.14,21.102953904428308
2020/04/16,15.70,53,51.71,4,1.29,8,8.43,0,0.14,21.459336720667146
2020/04/17,15.48,54,53.57,1,1.86,9,8.57,1,0.14,21.815719536905984
2020/04/18,16.15,55,55.86,1,2.29,9,8.71,0,0.14,22.172102353144826
2020/04/19,16.83,55,58.14,0,2.29,9,8.86,0,0.14,22.55394108482929
2020/04/20,18.73,60,60.86,5,2.71,9,9.29,0,0.43,23.648545448991435
2020/04/21,21.11,65,63.57,5,2.71,9,9.57,0,0.29,24.36131108146911
2020/04/22,25.77,65,66.86,0,3.29,9,9.86,0,0.29,25.099532629392417
2020/04/23,34.28,72,70.43,7,3.57,11,10.14,2,0.29,25.812298261870094
2020/04/24,45.33,73,73.29,1,2.86,11,10.43,0,0.29,26.550519809793396
2020/04/25,51.65,78,75.43,5,2.14,11,10.71,0,0.29,27.263285442271076
2020/04/26,56.16,80,77.57,2,2.14,11,11.00,0,0.29,28.00150699019438
2020/04/27,54.95,80,78.86,0,1.29,11,11.00,0,0.00,28.00150699019438
2020/04/28,52.73,80,80.00,0,1.14,11,11.00,0,0.00,28.00150699019438
2020/04/29,49.63,80,80.71,0,0.71,11,11.00,0,0.00,28.00150699019438
2020/04/30,45.41,81,81.14,1,0.43,11,11.00,0,0.00,28.00150699019438
2020/05/01,41.41,81,81.57,0,0.43,11,11.00,0,0.00,28.00150699019438
2020/05/02,45.02,83,82.86,2,1.29,11,11.00,0,0.00,28.00150699019438
2020/05/03,53.68,83,84.57,0,1.71,11,11.00,0,0.00,28.00150699019438
2020/05/04,62.10,83,86.14,0,1.57,11,11.00,0,0.00,28.00150699019438
2020/05/05,73.33,89,87.71,6,1.57,11,11.00,0,0.00,28.00150699019438
2020/05/06,84.03,92,89.00,3,1.29,11,11.00,0,0.00,28.00150699019438
2020/05/07,98.27,92,90.29,0,1.29,11,11.00,0,0.00,28.00150699019438
2020/05/08,126.71,92,91.71,0,1.43,11,11.00,0,0.00,28.00150699019438
2020/05/09,133.35,92,92.29,0,0.57,11,11.00,0,0.00,28.00150699019438
2020/05/10,128.22,92,92.57,0,0.29,11,11.00,0,0.00,28.00150699019438
2020/05/11,145.88,93,93.14,1,0.57,11,11.00,0,0.00,28.00150699019438
