Date,Td,R0,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,NG,NG,0,0.00,0,0.00,0,0.00,0,0.00,0.0
2020/01/28,2.43,7.36,0,0.29,0,0.29,0,0.00,0,0.00,0.0
2020/01/29,3.49,4.02,0,0.57,0,0.29,0,0.00,0,0.00,0.0
2020/01/30,4.67,2.83,0,0.86,0,0.29,0,0.00,0,0.00,0.0
2020/01/31,5.97,2.25,2,1.14,2,0.29,0,0.00,0,0.00,0.0
2020/02/01,7.59,1.90,2,1.43,0,0.29,0,0.00,0,0.00,0.0
2020/02/02,9.43,1.67,2,1.71,0,0.29,0,0.00,0,0.00,0.0
2020/02/03,11.97,1.50,2,2.00,0,0.29,0,0.00,0,0.00,0.0
2020/02/04,14.36,1.40,2,2.14,0,0.14,0,0.00,0,0.00,0.0
2020/02/05,17.97,1.31,2,2.29,0,0.14,0,0.00,0,0.00,0.0
2020/02/06,23.03,1.23,2,2.43,0,0.14,0,0.00,0,0.00,0.0
2020/02/07,31.36,1.17,3,2.57,1,0.14,0,0.00,0,0.00,0.0
2020/02/08,47.73,1.11,3,2.71,0,0.14,0,0.00,0,0.00,0.0
2020/02/09,101.53,1.05,3,2.86,0,0.14,0,0.00,0,0.00,0.0
2020/02/10,NG,NG,3,3.00,0,0.14,0,0.00,0,0.00,0.0
2020/02/11,8.18,1.81,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/12,3.17,4.62,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/13,1.96,11.89,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/14,1.56,22.43,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/15,1.34,37.37,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/16,1.19,58.99,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/17,1.08,89.36,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/18,1.13,73.25,3,5.43,0,2.43,0,0.14,0,0.14,0.0023151610171335806
2020/02/19,1.32,39.48,3,13.86,0,8.43,0,0.43,0,0.29,0.007110851695481712
2020/02/20,1.58,21.56,3,35.57,0,21.71,0,0.86,0,0.43,0.014221703390963424
2020/02/21,1.79,15.04,20,67.86,17,32.29,1,1.86,1,1.00,0.03075856779906043
2020/02/22,1.97,11.74,62,113.43,42,45.57,2,3.29,1,1.43,0.054406283902639144
2020/02/23,2.14,9.65,155,177.71,93,64.29,3,5.00,1,1.71,0.08268432204048502
2020/02/24,2.33,8.02,229,270.86,74,93.14,7,7.43,4,2.43,0.12286890255216074
2020/02/25,2.52,6.86,322,394.86,93,124.00,10,10.29,3,2.86,0.17016433475931816
2020/02/26,2.66,6.20,453,547.14,131,152.29,12,14.14,2,3.86,0.23383126273049165
2020/02/27,2.85,5.49,655,767.00,202,219.86,17,18.57,5,4.43,0.30708957205836135
2020/02/28,2.98,5.09,888,1025.14,233,258.14,21,25.00,4,6.43,0.4134216102024251
2020/02/29,3.13,4.71,1128,1336.57,240,311.43,29,34.86,8,9.86,0.5764750932662616
2020/03/01,3.24,4.47,1694,1713.14,566,376.57,34,48.43,5,13.57,0.8008803432841379
2020/03/02,3.35,4.26,2036,2170.71,342,457.57,52,67.14,18,18.71,1.1102850763596328
2020/03/03,3.43,4.11,2502,2706.14,466,535.43,79,92.29,27,25.14,1.5261872162232726
2020/03/04,3.55,3.92,3089,3385.43,587,679.29,107,121.43,28,29.14,2.0080714450752195
2020/03/05,3.66,3.76,3858,4197.00,769,811.57,148,168.86,41,47.43,2.7924149239512603
2020/03/06,3.84,3.54,4636,5216.43,778,1019.43,197,227.57,49,58.71,3.763294233350635
2020/03/07,3.95,3.42,5883,6308.86,1247,1092.43,233,306.43,36,78.86,5.067391360573165
2020/03/08,4.12,3.25,7375,7647.86,1492,1339.00,366,409.29,133,102.86,6.768373233590023
2020/03/09,4.31,3.08,9172,9255.71,1797,1607.86,463,533.29,97,124.00,8.81894442019405
2020/03/10,4.49,2.95,10149,11116.29,977,1860.57,631,686.00,168,152.71,11.344288983954545
2020/03/11,4.70,2.81,12462,13298.29,2313,2182.00,827,858.57,196,172.57,14.198055674859846
2020/03/12,4.92,2.68,15113,15780.00,2651,2481.71,1016,1064.71,189,206.14,17.606964903944963
2020/03/13,5.15,2.57,17660,18466.86,2547,2686.86,1266,1306.86,250,242.14,21.61136662036565
2020/03/14,5.41,2.45,21157,21517.86,3497,3051.00,1441,1574.29,175,267.43,26.033820269023032
2020/03/15,5.68,2.35,24747,24839.43,3590,3321.57,1809,1881.57,368,307.29,31.11526796434308
2020/03/16,6.01,2.24,27980,28542.57,3233,3703.14,2158,2222.86,349,341.29,36.75913441818251
2020/03/17,6.43,2.13,31506,32737.00,3526,4194.43,2503,2618.00,345,395.14,43.29351102039796
2020/03/18,6.94,2.01,35713,37368.57,4207,4631.57,2978,3101.43,475,483.43,51.28792738120429
2020/03/19,7.51,1.91,41035,42281.57,5322,4913.00,3405,3625.29,427,523.86,59.95092917002999
2020/03/20,8.14,1.81,47021,47416.86,5986,5135.29,4032,4185.14,627,559.86,69.2090927089031
2020/03/21,8.86,1.73,53578,52798.29,6557,5381.43,4825,4801.86,793,616.71,79.40770772666467
2020/03/22,9.64,1.65,59138,58323.00,5560,5524.71,5476,5448.29,651,646.43,90.09763298599083
2020/03/23,10.53,1.59,63927,63973.57,4789,5650.57,6077,6135.43,601,687.14,101.4607739953706
2020/03/24,11.49,1.53,69176,69613.14,5249,5639.57,6820,6864.29,743,728.86,113.51383298785619
2020/03/25,12.51,1.47,74386,75169.43,5210,5556.29,7503,7606.86,683,742.57,125.79361239137677
2020/03/26,13.60,1.43,80589,80676.71,6203,5507.29,8215,8364.43,712,757.57,138.32144476101882
2020/03/27,14.73,1.39,86498,86078.43,5909,5401.71,9134,9152.14,919,787.71,151.3476982239209
2020/03/28,15.89,1.36,92472,91309.29,5974,5230.86,10023,9953.29,889,801.14,164.59620714446785
2020/03/29,17.15,1.33,97689,96479.00,5217,5169.71,10779,10760.71,756,807.43,177.9484022048535
2020/03/30,18.37,1.30,101739,101429.43,4050,4950.43,11591,11575.00,812,814.29,191.4142055237228
2020/03/31,19.58,1.28,105792,106190.71,4053,4761.29,12428,12367.43,837,792.43,204.51851298663112
2020/04/01,20.73,1.26,110574,110785.00,4782,4594.29,13155,13130.14,727,762.71,217.13134483933078
2020/04/02,21.85,1.25,115242,115250.57,4668,4465.57,13915,13859.86,760,729.71,229.19862553520736
2020/04/03,22.99,1.23,119827,119651.71,4585,4401.14,14681,14564.43,766,704.57,240.85000409122026
2020/04/04,24.05,1.22,124632,123908.00,4805,4256.29,15362,15235.71,681,671.29,251.9508704310876
2020/04/05,25.14,1.21,128948,128029.14,4316,4121.14,15887,15880.57,525,644.86,262.61483281329305
2020/04/06,26.25,1.20,132547,132084.00,3599,4054.86,16523,16504.00,636,623.43,272.92441019123294
2020/04/07,27.35,1.19,135586,136048.29,3039,3964.29,17127,17099.43,604,595.43,282.77095536574615
2020/04/08,28.65,1.18,139422,139996.71,3836,3948.43,17669,17686.00,542,586.57,292.4709839216036
2020/04/09,30.13,1.17,143626,143913.14,4204,3916.43,18279,18259.14,610,573.14,301.94892238846035
2020/04/10,31.75,1.17,147577,147765.86,3951,3852.71,18849,18822.29,570,563.14,311.2616575798802
2020/04/11,33.51,1.16,152271,151609.00,4694,3843.14,19468,19385.14,619,562.86,320.56943171197753
2020/04/12,34.97,1.15,156363,155285.14,4092,3676.14,19899,19953.14,431,568.00,329.96237069577666
2020/04/13,36.64,1.14,159516,158901.57,3153,3616.43,20465,20509.00,566,555.86,339.15455214566146
2020/04/14,38.39,1.13,162488,162452.57,2972,3551.00,21067,21065.57,602,556.57,348.35847476927603
2020/04/15,40.18,1.13,165155,165831.71,2667,3379.14,21645,21602.57,578,537.00,357.2387709564241
2020/04/16,41.96,1.12,168941,169061.57,3786,3229.86,22170,22139.86,525,537.29,366.12386283425053
2020/04/17,43.69,1.12,172434,172163.29,3493,3101.71,22745,22661.14,575,521.29,374.7441995129033
2020/04/18,45.63,1.11,175925,175230.29,3491,3067.00,23227,23172.71,482,511.57,383.2039632381535
2020/04/19,48.39,1.11,178972,178397.71,3047,3167.43,23660,23664.14,433,491.43,391.33067451422465
2020/04/20,51.22,1.10,181228,181402.29,2256,3004.57,24114,24146.86,454,482.71,399.31334970130126
2020/04/21,54.54,1.09,183957,184339.43,2729,2937.14,24648,24607.43,534,460.57,406.9297333417385
2020/04/22,57.85,1.09,187327,187114.57,3370,2775.14,25085,25058.43,437,451.00,414.3878591897902
2020/04/23,61.56,1.08,189973,189786.43,2646,2671.86,25549,25484.71,464,426.29,421.4371937496738
