Date,Td,R0,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,2.86,5.45,1,1.86,1,0.57,0,0.00,0,0.00,0.0
2020/01/28,3.28,4.39,4,2.57,3,0.71,0,0.00,0,0.00,0.0
2020/01/29,4.13,3.24,4,3.71,0,1.14,0,0.00,0,0.00,0.0
2020/01/30,5.43,2.44,4,5.14,0,1.43,0,0.00,0,0.00,0.0
2020/01/31,7.46,1.92,5,6.71,1,1.57,0,0.00,0,0.00,0.0
2020/02/01,9.06,1.71,8,7.86,3,1.14,0,0.00,0,0.00,0.0
2020/02/02,10.98,1.56,10,9.00,2,1.14,0,0.00,0,0.00,0.0
2020/02/03,13.39,1.44,12,10.14,2,1.14,0,0.00,0,0.00,0.0
2020/02/04,17.08,1.33,12,11.29,0,1.14,0,0.00,0,0.00,0.0
2020/02/05,19.30,1.29,12,12.00,0,0.71,0,0.00,0,0.00,0.0
2020/02/06,21.76,1.25,12,12.57,0,0.57,0,0.00,0,0.00,0.0
2020/02/07,22.21,1.24,13,12.86,1,0.29,0,0.00,0,0.00,0.0
2020/02/08,27.71,1.19,13,13.43,0,0.57,0,0.00,0,0.00,0.0
2020/02/09,36.34,1.14,14,14.00,1,0.57,0,0.00,0,0.00,0.0
2020/02/10,51.82,1.10,14,14.57,0,0.57,0,0.00,0,0.00,0.0
2020/02/11,75.18,1.07,16,15.00,2,0.43,0,0.00,0,0.00,0.0
2020/02/12,133.76,1.04,16,15.43,0,0.43,0,0.00,0,0.00,0.0
2020/02/13,265.26,1.02,16,15.71,0,0.29,0,0.00,0,0.00,0.0
2020/02/14,NG,NG,16,16.00,0,0.29,0,0.00,0,0.00,0.0
2020/02/15,556.94,1.01,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/16,47.78,1.11,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/17,15.24,1.37,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/18,9.57,1.66,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/19,6.07,2.22,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/20,4.13,3.24,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/21,3.22,4.51,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/22,2.69,6.07,16,16.14,0,0.14,0,0.00,0,0.00,0.0
2020/02/23,2.42,7.43,16,17.71,0,1.57,0,0.00,0,0.00,0.0
2020/02/24,2.23,8.81,16,22.00,0,4.29,0,0.00,0,0.00,0.0
2020/02/25,2.05,10.66,17,26.57,1,4.57,0,0.00,0,0.00,0.0
2020/02/26,2.04,10.79,27,35.57,10,9.00,0,0.00,0,0.00,0.0
2020/02/27,2.11,9.97,46,51.86,19,16.29,0,0.00,0,0.00,0.0
2020/02/28,2.19,9.17,48,72.29,2,20.43,0,0.00,0,0.00,0.0
2020/02/29,2.26,8.56,79,97.86,31,25.57,0,0.00,0,0.00,0.0
2020/03/01,2.31,8.17,130,131.43,51,33.57,0,0.00,0,0.00,0.0
2020/03/02,2.54,6.75,159,193.71,29,62.29,0,0.00,0,0.00,0.0
2020/03/03,2.67,6.15,196,282.57,37,88.86,0,0.00,0,0.00,0.0
2020/03/04,2.73,5.91,262,385.43,66,102.86,0,0.00,0,0.00,0.0
2020/03/05,2.78,5.73,482,515.43,220,130.00,0,0.00,0,0.00,0.0
2020/03/06,2.76,5.80,670,660.71,188,145.29,0,0.29,0,0.29,0.003462447813300038
2020/03/07,2.74,5.88,799,840.86,129,180.14,0,0.57,0,0.29,0.006805500874417315
2020/03/08,2.71,5.99,1040,1076.00,241,235.14,0,1.00,0,0.43,0.011939475218275994
2020/03/09,2.62,6.37,1176,1304.00,136,228.00,2,1.43,2,0.43,0.01707344956213467
2020/03/10,2.68,6.11,1457,1733.29,281,429.29,2,2.43,0,1.00,0.029012924780410666
2020/03/11,2.77,5.76,1908,2274.14,451,540.86,3,3.71,1,1.29,0.04429545305980394
2020/03/12,2.89,5.36,2078,2953.43,170,679.29,3,5.29,0,1.57,0.06315982390468
2020/03/13,3.03,4.96,3675,3824.29,1597,870.86,7,7.43,4,2.14,0.08871030087179063
2020/03/14,3.21,4.53,4585,4938.57,910,1114.29,9,10.57,2,3.14,0.12620025305717725
2020/03/15,3.48,4.03,5795,6427.00,1210,1488.43,11,14.14,2,3.57,0.16882417958642257
2020/03/16,3.78,3.61,7272,8318.71,1477,1891.71,17,20.00,6,5.86,0.23878950436551988
2020/03/17,4.12,3.25,9257,10629.14,1985,2310.43,24,28.57,7,8.57,0.34111080698614515
2020/03/18,4.41,3.00,12327,13147.43,3070,2518.29,28,39.29,4,10.71,0.4691019813260638
2020/03/19,4.67,2.83,15320,15872.86,2993,2725.43,44,51.14,16,11.86,0.6105847626626343
2020/03/20,4.98,2.65,19848,18984.86,4528,3112.00,67,66.29,23,15.14,0.7914678122195157
2020/03/21,5.31,2.49,22213,22374.71,2365,3389.86,84,85.29,17,19.00,1.0183178413667595
2020/03/22,5.61,2.37,24873,25945.57,2660,3570.86,94,110.71,10,25.43,1.3218193014153352
2020/03/23,6.00,2.24,29056,30033.86,4183,4088.29,123,142.57,29,31.86,1.7022109818696083
2020/03/24,6.44,2.12,32986,34465.71,3930,4431.86,157,181.86,34,39.29,2.1713129631956725
2020/03/25,7.05,1.99,37323,39534.57,4337,5068.86,206,231.71,49,49.86,2.7664958028267304
2020/03/26,7.72,1.87,43938,44852.00,6615,5317.43,267,294.43,61,62.71,3.5153396885170007
2020/03/27,8.44,1.78,50871,50256.14,6933,5404.14,342,369.00,75,74.57,4.405666355543842
2020/03/28,9.22,1.69,57695,55802.14,6824,5546.00,433,457.29,91,88.29,5.459802622565429
2020/03/29,10.12,1.62,62095,61594.86,4400,5792.71,533,559.29,100,102.00,6.67762909482958
2020/03/30,11.13,1.55,66885,67431.43,4790,5836.57,645,679.29,112,120.00,8.110366121022698
2020/03/31,12.27,1.49,71808,73186.86,4923,5755.43,775,812.57,130,133.29,9.701659378114524
2020/04/01,13.46,1.43,77872,78672.14,6064,5485.29,920,957.00,145,144.43,11.426077783890126
2020/04/02,14.78,1.39,84794,84104.71,6922,5432.57,1107,1107.14,187,150.14,13.218670593162084
2020/04/03,16.16,1.35,91159,89317.43,6365,5212.71,1275,1273.57,168,166.43,15.205757453739757
2020/04/04,17.83,1.31,96092,94439.57,4933,5122.14,1444,1450.86,169,177.29,17.322507015187906
2020/04/05,19.86,1.28,100123,99500.14,4031,5060.57,1584,1655.00,140,204.14,19.75983148624677
2020/04/06,22.13,1.25,103374,104269.71,3251,4769.57,1810,1869.29,226,214.29,22.31834163077113
2020/04/07,24.43,1.22,107663,108700.00,4289,4430.29,2016,2082.43,206,213.14,24.863121378794474
2020/04/08,26.80,1.20,113296,112816.57,5633,4116.57,2349,2267.00,333,184.57,27.06679031983168
2020/04/09,29.46,1.18,118181,116778.14,4885,3961.57,2607,2472.43,258,205.43,29.519516713922112
2020/04/10,32.34,1.16,122171,120592.14,3990,3814.00,2767,2670.14,160,197.71,31.88007035932746
2020/04/11,34.79,1.15,124908,123977.29,2737,3385.14,2736,2852.71,-31,182.57,34.05986034992811
2020/04/12,37.08,1.14,127854,127042.57,2946,3065.29,3022,3060.57,286,207.86,36.54159966879896
2020/04/13,39.05,1.13,130072,129830.71,2218,2788.14,3194,3267.00,172,206.43,39.00626553810767
2020/04/14,41.67,1.12,131359,132577.29,1287,2746.57,3294,3493.43,100,226.43,41.7097209117819
2020/04/15,44.38,1.12,134753,135210.71,3394,2633.43,3804,3739.57,510,246.14,44.64850334200836
2020/04/16,47.09,1.11,137698,137686.43,2945,2475.71,4052,3963.00,248,223.43,47.31614029002776
2020/04/17,50.31,1.10,141397,140114.00,3699,2427.57,4352,4201.29,300,238.29,50.161197839790745
2020/04/18,53.89,1.09,143342,142532.86,1945,2418.86,4459,4449.71,107,248.43,53.12720227351487
2020/04/19,57.66,1.09,145184,144803.57,1842,2270.71,4586,4660.43,127,210.71,55.64308849150999
2020/04/20,62.23,1.08,147065,147008.00,1881,2204.43,4862,4878.00,276,217.57,58.240760114750294
