Date,Td,R0,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,1.94,12.20,0,0.14,0,0.14,0,0.00,0,0.00,0.0
2020/01/28,2.51,6.91,0,0.29,0,0.14,0,0.00,0,0.00,0.0
2020/01/29,2.90,5.33,0,0.43,0,0.14,0,0.00,0,0.00,0.0
2020/01/30,3.94,3.43,1,0.71,1,0.29,0,0.14,0,0.14,0.0012794755641689852
2020/01/31,5.14,2.57,1,1.00,0,0.29,0,0.29,0,0.14,0.002650342240064326
2020/02/01,6.54,2.10,1,1.29,0,0.29,0,0.43,0,0.14,0.003929817804233311
2020/02/02,8.09,1.82,2,1.57,1,0.29,1,0.57,1,0.14,0.005209293368402296
2020/02/03,8.63,1.75,2,1.71,0,0.14,1,0.71,0,0.14,0.006488768932571281
2020/02/04,11.97,1.50,2,2.00,0,0.29,1,0.86,0,0.14,0.007859635608466623
2020/02/05,17.97,1.31,2,2.29,0,0.29,1,1.00,0,0.14,0.009139111172635607
2020/02/06,23.03,1.23,2,2.43,0,0.14,1,1.00,0,0.00,0.009139111172635607
2020/02/07,31.36,1.17,3,2.57,1,0.14,1,1.00,0,0.00,0.009139111172635607
2020/02/08,47.73,1.11,3,2.71,0,0.14,1,1.00,0,0.00,0.009139111172635607
2020/02/09,101.53,1.05,3,2.86,0,0.14,1,1.00,0,0.00,0.009139111172635607
2020/02/10,NG,NG,3,3.00,0,0.14,1,1.00,0,0.00,0.009139111172635607
2020/02/11,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/12,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/13,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/14,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/15,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/16,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/17,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/18,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/19,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/20,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/21,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/22,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/23,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/24,NG,NG,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/25,52.58,1.10,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/26,22.84,1.24,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/27,10.76,1.57,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/28,5.60,2.38,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/02/29,3.63,3.81,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/03/01,2.71,5.99,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/03/02,2.29,8.32,3,3.00,0,0.00,1,1.00,0,0.00,0.009139111172635607
2020/03/03,2.09,10.19,3,3.29,0,0.29,1,1.00,0,0.00,0.009139111172635607
2020/03/04,1.89,13.03,3,3.71,0,0.43,1,1.00,0,0.00,0.009139111172635607
2020/03/05,1.83,14.17,3,4.71,0,1.00,1,1.00,0,0.00,0.009139111172635607
2020/03/06,1.96,11.89,5,7.14,2,2.43,1,1.00,0,0.00,0.009139111172635607
2020/03/07,2.17,9.36,6,11.43,1,4.29,1,1.00,0,0.00,0.009139111172635607
2020/03/08,2.47,7.13,10,18.00,4,6.57,1,1.00,0,0.00,0.009139111172635607
2020/03/09,2.69,6.07,20,25.00,10,7.00,1,1.14,0,0.14,0.010418586736804592
2020/03/10,2.93,5.24,33,33.43,13,8.43,1,1.71,0,0.57,0.01562788010520689
2020/03/11,3.38,4.20,49,48.43,16,15.00,1,2.71,0,1.00,0.024766991277842494
2020/03/12,3.83,3.55,52,67.00,3,18.57,2,4.14,1,1.43,0.037835920254711414
2020/03/13,4.00,3.36,64,84.43,12,17.43,5,5.71,3,1.57,0.05218432479574932
2020/03/14,4.22,3.16,111,106.43,47,22.00,8,7.29,3,1.57,0.06662412044851358
2020/03/15,4.29,3.10,140,128.29,29,21.86,11,9.86,3,2.57,0.09011163616218708
2020/03/16,4.31,3.08,142,151.86,2,23.57,12,12.00,1,2.14,0.1096693340716273
2020/03/17,4.25,3.13,187,175.57,45,23.71,12,13.86,0,1.86,0.12666808085272951
2020/03/18,4.13,3.24,202,203.57,15,28.00,19,15.43,7,1.57,0.14101648539376743
2020/03/19,3.97,3.39,217,237.86,15,34.29,17,17.43,-2,2.00,0.15929470773903864
2020/03/20,3.97,3.39,230,283.57,13,45.71,18,20.43,1,3.00,0.18671204125694546
2020/03/21,3.86,3.51,307,335.71,77,52.14,19,23.71,1,3.29,0.21668832590319026
2020/03/22,3.81,3.57,380,397.71,73,62.00,25,26.43,6,2.71,0.2415467082927591
2020/03/23,3.77,3.62,462,467.71,82,70.00,33,30.43,8,4.00,0.2781031529833015
2020/03/24,3.74,3.66,552,549.57,90,81.86,35,35.57,2,5.14,0.32507818441064856
2020/03/25,3.88,3.49,636,659.29,84,109.71,38,42.57,3,7.00,0.3890519626190978
2020/03/26,4.20,3.17,707,807.57,71,148.29,45,49.14,7,6.57,0.44909592302331375
2020/03/27,4.45,2.98,803,962.43,96,154.86,54,55.57,9,6.43,0.5078604078633607
2020/03/28,5.02,2.63,1075,1181.29,272,218.86,68,63.14,14,7.57,0.5770434794402123
2020/03/29,5.70,2.34,1418,1420.57,343,239.29,71,71.43,3,8.29,0.6528067110613615
2020/03/30,6.61,2.08,1546,1695.71,128,275.14,78,80.29,7,8.86,0.733779236050913
