Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/02/24,125.66,691,678.71,0,10.14,3,3.00,0,0.29
2020/02/25,202.44,691,688.86,0,10.14,3,3.57,0,0.57
2020/02/26,507.87,705,699.00,14,10.14,4,4.14,1,0.57
2020/02/27,702.27,705,701.00,0,2.00,4,4.57,0,0.43
2020/02/28,1139.42,705,703.00,0,2.00,6,5.00,2,0.43
2020/02/29,3980.75,705,705.14,0,2.14,6,5.43,0,0.43
2020/03/01,4822.27,705,705.29,0,0.14,6,5.71,0,0.29
2020/03/02,6007.28,705,705.43,0,0.14,6,6.00,0,0.29
2020/03/03,7963.93,706,705.57,1,0.14,6,6.00,0,0.00
2020/03/04,11809.76,706,705.71,0,0.14,6,6.00,0,0.00
2020/03/05,24465.67,706,705.86,0,0.14,6,6.00,0,0.00
2020/03/06,NG,706,706.00,0,0.14,6,6.00,0,0.00
2020/03/07,NG,706,706.00,0,0.00,6,6.00,0,0.00
2020/03/08,3985.60,706,706.00,0,0.00,6,6.14,0,0.14
2020/03/09,2005.66,706,706.00,0,0.00,6,6.29,0,0.14
2020/03/10,1335.32,706,706.00,0,0.00,6,6.43,0,0.14
2020/03/11,1001.12,706,706.00,0,0.00,7,6.57,1,0.14
2020/03/12,800.92,706,706.00,0,0.00,7,6.71,0,0.14
2020/03/13,668.87,706,706.00,0,0.00,7,6.86,0,0.14
2020/03/14,573.34,706,706.00,0,0.00,7,7.00,0,0.14
2020/03/15,669.68,706,706.86,0,0.86,7,7.00,0,0.00
2020/03/16,802.85,706,707.71,0,0.86,7,7.00,0,0.00
2020/03/17,1004.76,706,708.57,0,0.86,7,7.00,0,0.00
2020/03/18,1341.79,712,709.43,6,0.86,7,7.14,0,0.14
2020/03/19,2017.83,712,710.29,0,0.86,7,7.29,0,0.14
2020/03/20,4014.60,712,711.14,0,0.86,7,7.43,0,0.14
2020/03/21,NG,712,712.00,0,0.86,8,7.86,1,0.43
2020/03/22,NG,712,712.00,0,0.00,8,8.29,0,0.43
2020/03/23,NG,712,712.00,0,0.00,8,8.71,0,0.43
2020/03/24,NG,712,712.00,0,0.00,10,9.14,2,0.43
2020/03/25,NG,712,712.00,0,0.00,10,9.43,0,0.29
2020/03/26,NG,712,712.00,0,0.00,10,9.71,0,0.29
2020/03/27,NG,712,712.00,0,0.00,10,10.00,0,0.29
2020/03/28,NG,712,712.00,0,0.00,10,10.00,0,0.00
2020/03/29,NG,712,712.00,0,0.00,10,10.14,0,0.14
2020/03/30,NG,712,712.00,0,0.00,10,10.29,0,0.14
2020/03/31,NG,712,712.00,0,0.00,10,10.43,0,0.14
2020/04/01,NG,712,712.00,0,0.00,11,10.57,1,0.14
2020/04/02,NG,712,712.00,0,0.00,11,10.71,0,0.14
2020/04/03,NG,712,712.00,0,0.00,11,10.86,0,0.14
2020/04/04,NG,712,712.00,0,0.00,11,11.00,0,0.14
2020/04/05,NG,712,712.00,0,0.00,11,11.00,0,0.00
2020/04/06,NG,712,712.00,0,0.00,11,11.00,0,0.00
2020/04/07,NG,712,712.00,0,0.00,11,11.00,0,0.00
2020/04/08,NG,712,712.00,0,0.00,11,11.00,0,0.00
2020/04/09,NG,712,712.00,0,0.00,11,11.00,0,0.00
2020/04/10,NG,712,712.00,0,0.00,11,11.00,0,0.00
2020/04/11,NG,712,712.00,0,0.00,11,11.14,0,0.14
2020/04/12,NG,712,712.00,0,0.00,11,11.29,0,0.14
2020/04/13,NG,712,712.00,0,0.00,11,11.43,0,0.14
2020/04/14,NG,712,712.00,0,0.00,12,11.71,1,0.29
2020/04/15,NG,712,712.00,0,0.00,12,12.00,0,0.29
2020/04/16,NG,712,712.00,0,0.00,12,12.29,0,0.29
2020/04/17,NG,712,712.00,0,0.00,13,12.57,1,0.29
2020/04/18,NG,712,712.00,0,0.00,13,12.71,0,0.14
2020/04/19,NG,712,712.00,0,0.00,13,12.86,0,0.14
2020/04/20,NG,712,712.00,0,0.00,13,13.00,0,0.14
2020/04/21,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/22,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/23,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/24,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/25,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/26,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/27,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/28,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/29,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/04/30,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/01,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/02,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/03,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/04,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/05,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/06,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/07,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/08,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/09,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/10,NG,712,712.00,0,0.00,13,13.00,0,0.00
2020/05/11,NG,712,712.00,0,0.00,13,13.00,0,0.00
