Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/03/30,8.54,447,442.86,39,46.29,15,15.14,2,1.57,1.5668245495948612
2020/03/31,8.55,492,489.00,45,46.14,16,17.43,1,2.29,1.8038145244014814
2020/04/01,8.46,525,536.86,33,47.86,20,20.43,4,3.00,2.114281740305351
2020/04/02,8.26,585,583.29,60,46.43,21,23.43,1,3.00,2.4247489562092204
2020/04/03,7.96,623,625.71,38,42.43,26,26.71,5,3.29,2.7641931122641177
2020/04/04,7.81,678,672.14,55,46.43,32,31.14,6,4.43,3.222649701082165
2020/04/05,7.82,733,725.00,55,52.86,34,36.57,2,5.43,3.7845953618681683
2020/04/06,7.90,744,781.43,11,56.43,38,43.00,4,6.43,4.450030094622129
2020/04/07,8.50,817,862.43,73,81.00,47,50.29,9,7.29,5.204465429268531
2020/04/08,9.35,895,952.71,78,90.29,58,57.86,11,7.57,5.987877704065961
2020/04/09,10.40,980,1049.43,85,96.71,66,67.14,8,9.29,6.9482562919285975
2020/04/10,11.61,1190,1151.43,210,102.00,77,77.29,11,10.14,7.998670372403357
2020/04/11,12.71,1310,1250.71,120,99.29,85,88.00,8,10.71,9.107038333180169
2020/04/12,13.80,1410,1348.43,100,97.71,99,98.86,14,10.86,10.230929654752178
2020/04/13,14.76,1458,1444.43,48,96.00,109,109.71,10,10.86,11.353786085604504
2020/04/14,15.12,1512,1526.29,54,81.86,122,121.00,13,11.29,12.522177708122733
2020/04/15,15.47,1579,1601.14,67,74.86,134,133.43,12,12.43,13.808546872684433
2020/04/16,15.82,1652,1673.43,73,72.29,142,146.29,8,12.86,15.139416338192351
2020/04/17,16.18,1763,1748.57,111,75.14,156,159.14,14,12.86,16.46925091298059
2020/04/18,16.97,1834,1832.29,71,83.71,172,172.14,16,13.00,17.814608848564028
2020/04/19,17.76,1916,1916.43,82,84.14,189,185.14,17,13.00,19.15996678414746
2020/04/20,19.06,1984,2006.71,68,90.29,199,199.00,10,13.86,20.594325321623337
2020/04/21,21.07,2098,2103.86,114,97.14,213,214.14,14,15.14,22.1611498712182
2020/04/22,22.43,2168,2190.86,70,87.00,225,227.00,12,12.86,23.49201933672612
2020/04/23,23.70,2284,2274.29,116,83.43,239,238.86,14,11.86,24.719399730266087
2020/04/24,25.45,2443,2359.86,159,85.57,262,250.43,23,11.57,25.91676829293534
2020/04/25,27.19,2443,2438.57,0,78.71,262,261.57,0,11.14,27.069636554658373
2020/04/26,29.43,2500,2518.43,57,79.86,272,272.29,10,10.71,28.17903940615487
2020/04/27,31.25,2583,2588.57,83,70.14,280,282.71,8,10.43,29.257395536060972
2020/04/28,32.97,2649,2648.57,66,60.00,291,291.43,11,8.71,30.159820243621557
2020/04/29,36.45,2727,2719.86,78,71.29,300,301.86,9,10.43,31.23921126424734
2020/04/30,40.63,2775,2791.00,48,71.14,312,311.57,12,9.71,32.2440901530562
2020/05/01,45.01,2863,2855.57,88,64.57,323,321.71,11,10.14,33.29346934281128
2020/05/02,49.38,2942,2915.00,79,59.43,335,332.00,12,10.29,34.35837189336155
2020/05/03,54.04,2998,2969.86,56,54.86,340,342.43,5,10.43,35.437762913987335
2020/05/04,59.19,3035,3023.43,37,53.57,351,352.57,11,10.14,36.487142103742414
2020/05/05,62.57,3065,3068.43,30,45.00,363,362.43,12,9.86,37.50754435334647
2020/05/06,63.71,3111,3107.14,46,38.71,373,372.43,10,10.00,38.54243507302603
2020/05/07,65.16,3150,3145.00,39,37.86,383,382.86,10,10.43,39.62182609365182
2020/05/08,65.79,3178,3180.57,28,35.57,392,392.86,9,10.00,40.656716813331386
2020/05/09,66.69,3213,3216.00,35,35.43,405,401.71,13,8.86,41.572595100247796
2020/05/10,66.33,3263,3248.86,50,32.86,413,409.86,8,8.14,42.41603103678664
2020/05/11,65.83,3284,3281.71,21,32.86,421,417.43,8,7.57,43.19944331158407
