Date,Td,R0,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,3.08,4.83,4,3.29,1,0.43,0,0.00,0,0.00,0.0
2020/01/28,3.58,3.88,4,4.57,0,1.29,0,0.00,0,0.00,0.0
2020/01/29,4.13,3.24,4,6.00,0,1.43,0,0.00,0,0.00,0.0
2020/01/30,4.87,2.71,4,7.71,0,1.71,0,0.00,0,0.00,0.0
2020/01/31,5.47,2.43,11,9.29,7,1.57,0,0.00,0,0.00,0.0
2020/02/01,6.12,2.21,12,11.00,1,1.71,0,0.00,0,0.00,0.0
2020/02/02,7.29,1.95,15,13.14,3,2.14,0,0.00,0,0.00,0.0
2020/02/03,9.60,1.66,15,15.86,0,2.71,0,0.00,0,0.00,0.0
2020/02/04,11.65,1.52,16,17.71,1,1.86,0,0.00,0,0.00,0.0
2020/02/05,14.07,1.41,19,19.43,3,1.71,0,0.00,0,0.00,0.0
2020/02/06,16.48,1.34,23,20.86,4,1.43,0,0.00,0,0.00,0.0
2020/02/07,21.02,1.26,24,22.57,1,1.71,0,0.00,0,0.00,0.0
2020/02/08,28.15,1.19,24,24.29,0,1.71,0,0.00,0,0.00,0.0
2020/02/09,35.72,1.15,25,25.57,1,1.29,0,0.00,0,0.00,0.0
2020/02/10,11.47,1.53,27,26.29,2,0.71,0,0.00,0,0.00,0.0
2020/02/11,5.46,2.43,28,26.86,1,0.57,0,0.00,0,0.00,0.0
2020/02/12,3.23,4.49,28,27.43,0,0.57,0,0.00,0,0.00,0.0
2020/02/13,2.44,7.30,28,28.00,0,0.57,0,0.00,0,0.00,0.0
2020/02/14,2.00,11.31,28,28.43,0,0.43,0,0.00,0,0.00,0.0
2020/02/15,1.76,15.75,28,28.86,0,0.43,0,0.00,0,0.00,0.0
2020/02/16,1.58,21.56,29,29.29,1,0.43,0,0.00,0,0.00,0.0
2020/02/17,1.58,21.56,30,40.14,1,10.86,0,0.14,0,0.14,0.002730929335252787
2020/02/18,1.68,17.96,31,65.29,1,25.14,0,0.43,0,0.29,0.008387854386847844
2020/02/19,1.91,12.68,31,123.14,0,57.86,0,0.71,0,0.29,0.013849713057353417
2020/02/20,2.13,9.76,104,205.00,73,81.86,1,1.57,1,0.86,0.030625421831049108
2020/02/21,2.36,7.81,204,319.71,100,114.71,2,2.71,1,1.14,0.05286298927525036
2020/02/22,2.52,6.86,433,454.86,229,135.14,2,4.14,0,1.43,0.08075748177104668
2020/02/23,2.73,5.91,602,630.57,169,175.71,6,5.86,4,1.71,0.11430889931843807
2020/02/24,3.01,5.01,833,868.00,231,237.43,8,7.57,2,1.71,0.14766525048473997
2020/02/25,3.37,4.22,977,1172.71,144,304.71,10,9.14,2,1.57,0.17829067231578907
2020/02/26,3.84,3.54,1261,1560.86,284,388.14,12,11.14,2,2.00,0.217303948533686
2020/02/27,4.42,3.00,1766,2008.57,505,447.71,13,12.71,1,1.57,0.24792937036473514
2020/02/28,5.12,2.58,2337,2508.86,571,500.29,13,15.57,0,2.86,0.30371835535632774
2020/02/29,6.19,2.19,3150,3110.14,813,601.29,16,18.14,3,2.57,0.3538504152963253
2020/03/01,7.53,1.90,3736,3733.00,586,622.86,17,21.43,1,3.29,0.4180272546747658
2020/03/02,9.21,1.69,4335,4350.43,599,617.43,28,24.57,11,3.14,0.479278098336864
2020/03/03,11.49,1.53,5186,4958.43,851,608.00,28,28.71,0,4.14,0.5600355801079108
2020/03/04,14.46,1.40,5621,5514.29,435,555.86,35,32.71,7,4.00,0.6380621325437046
2020/03/05,18.48,1.30,6088,6025.43,467,511.14,35,37.43,0,4.71,0.7301334644179414
2020/03/06,23.74,1.23,6593,6474.43,505,449.00,42,41.00,7,3.57,0.7997721624668874
