Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/04/26,7.55,93,88.86,11,6.14,4,3.00,2,0.57
2020/04/27,7.61,93,97.43,0,8.57,4,3.86,0,0.86
2020/04/28,7.45,104,105.14,11,7.71,4,4.57,0,0.71
2020/04/29,7.48,104,115.57,0,10.43,4,5.43,0,0.86
2020/04/30,7.48,124,126.00,20,10.43,7,6.00,3,0.57
2020/05/01,7.49,136,138.14,12,12.14,7,6.71,0,0.71
2020/05/02,7.74,155,151.71,19,13.57,8,7.71,1,1.00
2020/05/03,8.13,166,169.00,11,17.29,8,9.14,0,1.43
2020/05/04,8.23,178,184.29,12,15.29,9,10.43,1,1.29
2020/05/05,8.39,199,201.57,21,17.29,11,11.86,2,1.43
2020/05/06,8.79,225,221.00,26,19.43,14,13.29,3,1.43
2020/05/07,9.05,231,241.14,6,20.14,16,14.71,2,1.43
2020/05/08,9.58,257,264.00,26,22.86,17,16.14,1,1.43
2020/05/09,9.79,291,283.86,34,19.86,18,17.29,1,1.14
2020/05/10,10.28,307,307.00,16,23.14,18,19.00,0,1.71
2020/05/11,10.96,338,332.29,31,25.29,19,20.43,1,1.43
