Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/04/12,15.92,10483,10540.00,332,501.14,899,943.43,12,73.71
2020/04/13,16.12,10948,11025.57,465,485.57,919,1020.57,20,77.14
2020/04/14,16.33,11445,11530.00,497,504.43,1033,1096.29,114,75.71
2020/04/15,16.62,11927,12054.43,482,524.43,1203,1185.43,170,89.14
2020/04/16,17.10,12540,12611.86,613,557.43,1333,1277.00,130,91.57
2020/04/17,17.58,13216,13158.86,676,547.00,1400,1371.43,67,94.43
2020/04/18,18.00,13822,13712.71,606,553.86,1511,1476.00,111,104.57
2020/04/19,18.55,14385,14295.14,563,582.43,1540,1580.86,29,104.86
2020/04/20,19.16,14777,14897.29,392,602.14,1580,1679.14,40,98.29
2020/04/21,20.11,15322,15518.86,545,621.57,1765,1786.57,185,107.43
2020/04/22,21.11,16004,16141.00,682,622.14,1937,1883.86,172,97.29
2020/04/23,22.22,16755,16748.86,751,607.86,2021,1977.29,84,93.43
2020/04/24,23.18,17567,17341.57,812,592.71,2152,2076.43,131,99.14
2020/04/25,24.47,18177,17955.71,610,614.14,2192,2160.71,40,84.29
2020/04/26,25.82,18640,18569.71,463,614.00,2194,2235.71,2,75.00
2020/04/27,27.35,18926,19189.29,286,619.57,2274,2316.43,80,80.71
2020/04/28,28.30,19621,19754.00,695,564.71,2355,2388.00,81,71.57
2020/04/29,29.10,20302,20311.86,681,557.86,2462,2456.14,107,68.14
2020/04/30,29.45,21092,20837.14,790,525.29,2586,2525.43,124,69.29
