Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/04/26,20.99,11,11.00,0,0.00,1,1.00,0,0.00
2020/04/27,17.88,11,11.00,0,0.00,1,1.00,0,0.00
2020/04/28,15.64,11,11.00,0,0.00,1,1.00,0,0.00
2020/04/29,18.69,11,11.57,0,0.57,1,1.00,0,0.00
2020/04/30,22.94,11,12.14,0,0.57,1,1.00,0,0.00
2020/05/01,29.29,11,12.71,0,0.57,1,1.00,0,0.00
2020/05/02,40.09,15,13.29,4,0.57,1,1.00,0,0.00
2020/05/03,61.38,15,13.86,0,0.57,1,1.00,0,0.00
2020/05/04,125.24,15,14.43,0,0.57,1,1.00,0,0.00
2020/05/05,NG,15,15.00,0,0.57,1,1.00,0,0.00
2020/05/06,NG,15,15.00,0,0.00,1,1.00,0,0.00
2020/05/07,66.24,15,15.00,0,0.00,1,1.00,0,0.00
2020/05/08,16.87,15,15.00,0,0.00,1,1.00,0,0.00
2020/05/09,10.45,15,15.00,0,0.00,1,1.00,0,0.00
2020/05/10,7.91,15,15.00,0,0.00,1,1.00,0,0.00
2020/05/11,6.52,15,15.00,0,0.00,1,1.00,0,0.00
