Date,Td,R0,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,1.74,16.26,0,0.14,0,0.14,0,0.00,0,0.00,0.0
2020/01/28,2.22,8.90,0,0.29,0,0.14,0,0.00,0,0.00,0.0
2020/01/29,2.56,6.65,0,0.43,0,0.14,0,0.00,0,0.00,0.0
2020/01/30,3.37,4.22,1,0.71,1,0.29,0,0.00,0,0.00,0.0
2020/01/31,5.01,2.63,1,1.14,0,0.43,0,0.00,0,0.00,0.0
2020/02/01,7.49,1.91,1,1.57,0,0.43,0,0.00,0,0.00,0.0
2020/02/02,11.97,1.50,2,2.00,1,0.43,0,0.00,0,0.00,0.0
2020/02/03,17.97,1.31,3,2.29,1,0.29,0,0.00,0,0.00,0.0
2020/02/04,31.36,1.17,3,2.57,0,0.29,0,0.00,0,0.00,0.0
2020/02/05,101.53,1.05,3,2.86,0,0.29,0,0.00,0,0.00,0.0
2020/02/06,NG,NG,3,3.00,0,0.14,0,0.00,0,0.00,0.0
2020/02/07,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/08,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/09,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/10,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/11,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/12,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/13,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/14,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/15,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/16,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/17,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/18,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/19,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/20,NG,NG,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/21,52.58,1.10,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/22,27.89,1.19,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/23,5.60,2.38,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/24,3.73,3.67,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/25,3.01,5.01,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/26,2.60,6.46,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/27,2.31,8.17,3,3.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/28,2.20,9.07,3,3.29,0,0.29,0,0.00,0,0.00,0.0
2020/02/29,2.07,10.42,3,3.57,0,0.29,0,0.00,0,0.00,0.0
2020/03/01,2.73,5.91,3,7.14,0,3.57,0,0.00,0,0.00,0.0
2020/03/02,3.28,4.39,5,11.00,2,3.86,0,0.00,0,0.00,0.0
2020/03/03,3.70,3.71,5,15.00,0,4.00,0,0.00,0,0.00,0.0
2020/03/04,4.00,3.36,28,19.43,23,4.43,0,0.00,0,0.00,0.0
2020/03/05,4.30,3.09,30,24.57,2,5.14,0,0.00,0,0.00,0.0
2020/03/06,4.57,2.89,31,30.00,1,5.43,0,0.00,0,0.00,0.0
2020/03/07,4.97,2.65,34,37.29,3,7.29,0,0.00,0,0.00,0.0
2020/03/08,4.94,2.67,39,42.14,5,4.86,0,0.14,0,0.14,0.00010155746099308136
2020/03/09,4.91,2.69,43,48.29,4,6.14,0,0.29,0,0.14,0.00021036902634281136
2020/03/10,4.80,2.75,56,55.57,13,7.29,0,0.57,0,0.29,0.000413483948328974
2020/03/11,4.65,2.84,62,65.29,6,9.71,1,0.86,1,0.29,0.0006238529746717854
2020/03/12,4.45,2.98,73,75.86,11,10.57,1,1.14,0,0.29,0.000826967896657948
2020/03/13,4.14,3.23,82,86.71,9,10.86,2,1.43,1,0.29,0.0010373369230007594
2020/03/14,3.97,3.39,102,99.00,20,12.29,2,1.86,0,0.43,0.0013492634103366523
2020/03/15,3.76,3.63,113,112.43,11,13.43,2,2.14,0,0.29,0.001552378332322815
2020/03/16,3.68,3.74,119,129.71,6,17.29,2,2.57,0,0.43,0.0018643048196587074
2020/03/17,3.66,3.76,142,152.86,23,23.14,3,3.00,1,0.43,0.0021762313069946006
2020/03/18,3.78,3.61,156,185.43,14,32.57,3,3.29,0,0.29,0.002386600333337412
