Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/04/14,35.96,9,8.86,0,0.29,1,1.00,0,0.00,0.1511509921324397
2020/04/15,30.18,9,9.00,0,0.14,1,1.14,0,0.14,0.17231213103098125
2020/04/16,26.19,9,9.14,0,0.14,1,1.29,0,0.14,0.19498477985084722
2020/04/17,23.41,9,9.29,0,0.14,1,1.43,0,0.14,0.21614591874938877
2020/04/18,21.16,9,9.43,0,0.14,2,1.57,1,0.14,0.23730705764793036
2020/04/19,19.40,10,9.57,1,0.14,2,1.71,0,0.14,0.2584681965464719
2020/04/20,19.11,10,9.86,0,0.29,2,2.00,0,0.29,0.3023019842648794
2020/04/21,18.72,10,10.14,0,0.29,2,2.29,0,0.29,0.34613577198328693
2020/04/22,20.26,10,10.57,0,0.43,2,2.43,0,0.14,0.36729691088182853
2020/04/23,22.03,11,11.00,1,0.43,3,2.57,1,0.14,0.38845804978037
2020/04/24,23.92,11,11.43,0,0.43,3,2.71,0,0.14,0.4096191886789116
2020/04/25,24.74,12,11.86,1,0.43,3,2.86,0,0.14,0.43229183749877753
2020/04/26,25.55,13,12.29,1,0.43,3,3.00,0,0.14,0.45345297639731913
2020/04/27,27.73,13,12.71,0,0.43,3,3.00,0,0.00,0.45345297639731913
2020/04/28,30.20,13,13.14,0,0.43,3,3.00,0,0.00,0.45345297639731913
2020/04/29,30.94,13,13.43,0,0.29,3,3.00,0,0.00,0.45345297639731913
2020/04/30,33.31,14,13.71,1,0.29,3,3.29,0,0.29,0.49728676411572664
2020/05/01,36.34,14,14.00,0,0.29,3,3.57,0,0.29,0.5396090419128098
2020/05/02,26.83,14,14.43,0,0.43,3,3.86,0,0.29,0.5834428296312173
2020/05/03,21.77,15,14.86,1,0.43,5,4.14,2,0.29,0.6257651074283004
2020/05/04,17.88,15,15.14,0,0.29,5,4.43,0,0.29,0.6695988951467079
2020/05/05,15.41,16,15.43,1,0.29,5,4.71,0,0.29,0.711921172943791
2020/05/06,13.63,16,15.71,0,0.29,5,5.00,0,0.29,0.7557549606621985
2020/05/07,12.07,16,15.86,0,0.14,5,5.00,0,0.00,0.7557549606621985
2020/05/08,10.87,16,16.00,0,0.14,5,5.00,0,0.00,0.7557549606621985
2020/05/09,4.03,16,17.29,0,1.29,5,5.43,0,0.43,0.8207498872791475
2020/05/10,3.07,16,18.57,0,1.29,5,5.86,0,0.43,0.8857448138960967
2020/05/11,2.62,16,19.86,0,1.29,5,6.29,0,0.43,0.9507397405130458
