Date,Td,R0,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,2.95,5.18,2877,3859.29,802,1071.14,82,91.57,26,21.86,0.0636201538020032
2020/01/28,3.19,4.58,5509,5128.14,2632,1268.86,131,118.29,49,26.71,0.08218442714031843
2020/01/29,3.45,4.08,6087,6626.00,578,1497.86,133,149.29,2,31.00,0.10372231911216619
2020/01/30,3.89,3.48,8141,8705.29,2054,2079.29,171,192.86,38,43.57,0.13399347889324384
2020/01/31,4.39,3.02,9802,11110.86,1661,2405.57,213,241.86,42,49.00,0.16803724362293868
2020/02/01,4.95,2.67,11891,13710.57,2089,2599.71,259,293.29,46,51.43,0.20376930117494288
2020/02/02,5.75,2.33,16630,16761.00,4739,3050.43,361,354.71,102,61.43,0.24644211810755218
2020/02/03,6.29,2.16,19716,19967.57,3086,3206.57,425,420.71,64,66.00,0.29229698488632483
2020/02/04,6.82,2.04,23707,23440.14,3991,3472.57,491,492.86,66,72.14,0.3424246915240286
2020/02/05,7.34,1.94,27440,27000.57,3733,3560.43,563,570.86,72,78.00,0.39661680680803263
2020/02/06,7.76,1.87,30587,30314.71,3147,3314.14,633,648.57,70,77.71,0.4506074385864936
2020/02/07,8.12,1.82,34110,33548.71,3523,3234.00,718,732.43,85,83.86,0.5088709102238855
2020/02/08,8.36,1.79,36814,36502.86,2704,2954.14,805,821.14,87,88.71,0.5705040197988086
2020/02/09,8.39,1.78,39829,38977.00,3015,2474.14,905,900.29,100,79.14,0.6254951213978973
2020/02/10,9.57,1.66,42354,43163.86,2525,4186.86,1012,1005.43,107,105.14,0.6985433137178997
2020/02/11,11.45,1.53,44386,47770.71,2032,4606.86,1112,1120.14,100,114.71,0.7782404617208242
2020/02/12,13.86,1.42,44759,52284.86,373,4514.14,1117,1242.71,5,122.57,0.8633985074946751
2020/02/13,17.21,1.33,59895,56668.29,15136,4383.43,1369,1365.71,252,123.00,0.9488553046732968
2020/02/14,22.26,1.24,66358,60965.43,6463,4297.14,1521,1487.43,152,121.71,1.033422795344694
2020/02/15,30.88,1.17,68413,65226.14,2055,4260.71,1663,1614.71,142,127.29,1.1218532111568482
2020/02/16,48.33,1.11,70513,69491.86,2100,4265.71,1766,1757.43,103,142.71,1.2210108867124003
2020/02/17,63.69,1.08,72434,71660.71,1921,2168.86,1864,1881.57,98,124.14,1.3072597224990188
2020/02/18,75.52,1.07,74211,72973.86,1777,1313.14,2003,1984.00,139,102.43,1.3784250861982565
2020/02/19,93.51,1.05,74619,74200.71,408,1226.86,2116,2095.43,113,111.43,1.4558433862764175
2020/02/20,108.45,1.05,75077,75130.57,458,929.86,2238,2192.43,122,97.00,1.523236145027038
2020/02/21,118.66,1.04,75550,75817.29,473,686.71,2238,2296.86,0,104.43,1.5957910501438144
2020/02/22,125.18,1.04,77001,76323.43,1451,506.14,2443,2391.43,205,94.57,1.6614955160721252
2020/02/23,134.28,1.04,77022,76830.14,21,506.71,2445,2477.29,2,85.86,1.7211485291270558
2020/02/24,146.71,1.03,77241,77333.43,219,503.29,2595,2549.86,150,72.57,1.771568039462443
2020/02/25,161.76,1.03,77754,77816.00,513,482.57,2665,2628.71,70,78.86,1.8263507098489007
2020/02/26,172.08,1.03,78166,78152.43,412,336.43,2717,2685.00,52,56.29,1.8654593530455237
2020/02/27,198.26,1.02,78600,78568.14,434,415.71,2746,2746.00,29,61.00,1.9078403662804497
2020/02/28,236.60,1.02,78928,78981.71,328,413.57,2790,2791.57,44,45.57,1.939501067479066
2020/02/29,283.88,1.02,79356,79339.86,428,358.14,2837,2831.86,47,40.29,1.9674933793353806
2020/03/01,345.36,1.01,79932,79657.00,576,317.14,2872,2869.86,35,38.00,1.9938946662686132
2020/03/02,430.16,1.01,80136,79933.71,204,276.71,2914,2908.29,42,38.43,2.0205947046066166
2020/03/03,565.11,1.01,80261,80185.43,125,251.71,2947,2944.57,33,36.29,2.045800985920766
2020/03/04,753.95,1.01,80386,80387.43,125,202.00,2983,2978.14,36,33.57,2.069124438614151
2020/03/05,938.29,1.01,80537,80514.71,151,127.29,3015,3010.71,32,32.57,2.0917531205987667
2020/03/06,1157.25,1.00,80690,80618.14,153,103.43,3044,3040.57,29,29.86,2.1124989739626177
2020/03/07,1433.07,1.00,80770,80707.57,80,89.43,3072,3068.00,28,27.43,2.131556534504159
2020/03/08,1759.02,1.00,80823,80784.00,53,76.43,3100,3093.43,28,25.43,2.1492245536281613
2020/03/09,1976.36,1.00,80860,80840.43,37,56.43,3123,3115.86,23,22.43,2.1648082606258567
2020/03/10,1908.75,1.00,80887,80876.86,27,36.43,3139,3135.29,16,19.43,2.178307655497244
2020/03/11,1761.68,1.00,80921,80906.43,34,29.57,3161,3152.57,22,17.29,2.190313293344777
2020/03/12,1517.71,1.00,80932,80932.14,11,25.71,3172,3167.29,11,14.71,2.2005403181778607
2020/03/13,1308.08,1.00,80945,80956.86,13,24.71,3180,3180.71,8,13.43,2.2098641410895445
2020/03/14,1116.88,1.00,80977,80981.29,32,24.43,3193,3193.71,13,13.00,2.2188961603035455
2020/03/15,969.17,1.01,81003,81007.14,26,25.86,3203,3205.14,10,11.43,2.226837389504778
2020/03/16,849.85,1.01,81033,81039.14,30,32.00,3217,3216.14,14,11.00,2.23447986730124
2020/03/17,769.53,1.01,81058,81082.71,25,43.57,3230,3226.57,13,10.43,2.241726325793704
2020/03/18,698.96,1.01,81102,81129.57,44,46.86,3241,3236.00,11,9.43,2.2482780135773983
2020/03/19,657.28,1.01,81156,81191.29,54,61.71,3249,3246.14,8,10.14,2.255322988564319
2020/03/20,623.17,1.01,81250,81257.71,94,66.43,3253,3254.29,4,8.14,2.2609853698407885
2020/03/21,602.83,1.01,81305,81333.86,55,76.14,3259,3261.57,6,7.29,2.266043300600629
2020/03/22,585.54,1.01,81435,81413.71,130,79.86,3274,3267.86,15,6.29,2.2704134083587877
2020/03/23,583.24,1.01,81498,81503.14,63,89.43,3274,3273.86,0,6.00,2.2745820326114035
2020/03/24,587.96,1.01,81591,81595.57,93,92.43,3281,3280.00,7,6.14,2.2788479247632467
2020/03/25,607.85,1.01,81661,81694.71,70,99.14,3285,3285.71,4,5.71,2.282815065510319
2020/03/26,637.26,1.01,81782,81792.86,121,98.14,3291,3290.00,6,4.29,2.2857956318509394
2020/03/27,673.79,1.01,81897,81892.86,115,100.00,3296,3294.86,5,4.86,2.289172217495558
2020/03/28,717.56,1.01,81999,81991.14,102,98.29,3299,3298.86,3,4.00,2.2919513003306355
2020/03/29,767.97,1.01,82122,82091.14,123,100.00,3304,3303.29,5,4.43,2.295029134570483
2020/03/30,813.14,1.01,82198,82184.00,76,92.86,3308,3307.71,4,4.43,2.2981000211032434
2020/03/31,859.82,1.01,82279,82271.71,81,87.71,3309,3312.00,1,4.29,2.3010805874438636
2020/04/01,880.31,1.01,82361,82349.43,82,77.71,3316,3316.43,7,4.43,2.3041584216837117
2020/04/02,866.93,1.01,82432,82418.00,71,68.57,3322,3320.57,6,4.14,2.3070347724180165
2020/04/03,846.50,1.01,82511,82484.71,79,66.71,3326,3324.43,4,3.86,2.309716587353866
2020/04/04,810.86,1.01,82543,82547.43,32,62.71,3330,3328.14,4,3.71,2.3122941866834
2020/04/05,789.03,1.01,82602,82611.43,59,64.00,3333,3331.14,3,3.00,2.314378498809708
2020/04/06,774.70,1.01,82665,82675.86,63,64.43,3335,3333.57,2,2.43,2.3160667916320175
2020/04/07,700.59,1.01,82718,82737.29,53,61.43,3335,3335.57,0,2.00,2.317456333049556
2020/04/08,652.39,1.01,82809,82804.57,91,67.29,3337,3337.43,2,1.86,2.3187486065678664
2020/04/09,632.73,1.01,82883,82880.57,74,76.00,3339,3338.86,2,1.43,2.3197421286814066
2020/04/10,625.52,1.01,82941,82958.86,58,78.29,3340,3340.29,1,1.43,2.320735650794947
2020/04/11,631.86,1.01,83014,83042.86,73,84.00,3343,3341.71,3,1.43,2.321722225201399
2020/04/12,637.41,1.01,83134,83121.00,120,78.14,3343,3343.00,0,1.29,2.3226184794157114
2020/04/13,643.60,1.01,83213,83195.29,79,74.29,3345,3344.00,2,1.00,2.323313250124481
2020/04/14,761.66,1.01,83306,83312.29,93,117.00,3345,3529.14,0,185.14,2.4519430991460256
2020/04/15,923.55,1.01,83356,83422.71,50,110.43,3346,3713.86,1,184.71,2.580281144469888
2020/04/16,1131.65,1.00,83403,83518.57,47,95.86,3346,3898.57,0,184.71,2.708612242086662
2020/04/17,1415.85,1.00,83760,83604.86,357,86.29,4636,4083.00,1290,184.43,2.8367488039049804
2020/04/18,1837.27,1.00,83787,83683.00,27,78.14,4636,4267.43,0,184.43,2.9648853657232994
2020/04/19,2558.32,1.00,83805,83756.14,18,73.14,4636,4451.71,0,184.29,3.0929177119353026
2020/04/20,4046.58,1.00,83817,83824.86,12,68.71,4636,4636.00,0,184.29,3.2209570058543937
2020/04/21,4558.56,1.00,83853,83844.71,36,19.86,4636,4636.00,0,0.00,3.2209570058543937
2020/04/22,5153.08,1.00,83868,83862.14,15,17.43,4636,4636.00,0,0.00,3.2209570058543937
2020/04/23,5723.20,1.00,83884,83877.43,16,15.29,4636,4636.14,0,0.14,3.2210542737536216
2020/04/24,6405.54,1.00,83899,83891.86,15,14.43,4636,4636.29,0,0.14,3.221158489359937
2020/04/25,7385.56,1.00,83909,83904.29,10,12.43,4636,4636.43,0,0.14,3.221255757259165
2020/04/26,8484.90,1.00,83912,83915.14,3,10.86,4637,4636.57,1,0.14,3.221353025158392
2020/04/27,10074.37,1.00,83918,83925.43,6,10.29,4637,4636.71,0,0.14,3.22145029305762
2020/04/28,11879.08,1.00,83940,83934.00,22,8.57,4637,4636.86,0,0.14,3.2215545086639352
2020/04/29,12903.44,1.00,83944,83941.14,4,7.14,4637,4637.00,0,0.14,3.221651776563163
2020/04/30,13261.57,1.00,83956,83948.57,12,7.43,4637,4637.00,0,0.00,3.221651776563163
2020/05/01,13455.34,1.00,83959,83955.43,3,6.86,4637,4637.00,0,0.00,3.221651776563163
2020/05/02,12188.30,1.00,83959,83959.43,0,4.00,4637,4637.00,0,0.00,3.221651776563163
2020/05/03,10886.52,1.00,83964,83963.14,5,3.71,4637,4637.00,0,0.00,3.221651776563163
2020/05/04,9604.24,1.00,83966,83965.86,2,2.71,4637,4637.00,0,0.00,3.221651776563163
2020/05/05,8342.58,1.00,83968,83968.29,2,2.43,4637,4637.00,0,0.00,3.221651776563163
2020/05/06,7815.24,1.00,83970,83972.71,2,4.43,4637,4637.00,0,0.00,3.221651776563163
2020/05/07,7861.06,1.00,83975,83979.29,5,6.57,4637,4637.00,0,0.00,3.221651776563163
2020/05/08,7711.49,1.00,83976,83985.71,1,6.43,4637,4637.00,0,0.00,3.221651776563163
2020/05/09,7818.61,1.00,83990,83992.86,14,7.14,4637,4637.00,0,0.00,3.221651776563163
2020/05/10,8153.89,1.00,84010,84000.57,20,7.71,4637,4637.00,0,0.00,3.221651776563163
2020/05/11,8649.24,1.00,84011,84008.29,1,7.71,4637,4637.00,0,0.00,3.221651776563163
2020/05/12,9177.62,1.00,84018,84017.14,7,8.86,4637,4637.00,0,0.00,3.221651776563163
2020/05/13,9610.98,1.00,84024,84024.86,6,7.71,4637,4637.14,0,0.14,3.221749044462391
2020/05/14,9710.08,1.00,84029,84031.14,5,6.29,4637,4637.29,0,0.14,3.221853260068706
2020/05/15,10160.81,1.00,84038,84038.57,9,7.43,4637,4637.43,0,0.14,3.221950527967934
2020/05/16,10344.52,1.00,84044,84045.00,6,6.43,4638,4637.57,1,0.14,3.2220477958671614
2020/05/17,10197.82,1.00,84054,84050.57,10,5.57,4638,4637.71,0,0.14,3.2221450637663893
2020/05/18,9882.26,1.00,84063,84055.43,9,4.86,4638,4637.86,0,0.14,3.2222492793727042
2020/05/19,9916.60,1.00,84063,84061.57,0,6.14,4638,4638.00,0,0.14,3.222346547271932
2020/05/20,9781.78,1.00,84063,84067.29,0,5.71,4638,4638.00,0,0.00,3.222346547271932
