Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/04/26,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/04/27,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/04/28,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/04/29,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/04/30,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/01,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/02,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/03,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/04,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/05,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/06,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/07,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/08,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/09,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/10,NG,18,18.00,0,0.00,2,2.00,0,0.00
2020/05/11,NG,18,18.00,0,0.00,2,2.00,0,0.00
