Date,Td,R0,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day),Death/Mil.pop(7Ave.Day)
2020/01/27,3.94,3.43,2,2.00,0,0.00,0,0.00,0,0.00,0.0
2020/01/28,3.50,4.00,2,2.00,0,0.00,0,0.00,0,0.00,0.0
2020/01/29,3.87,3.50,2,2.57,0,0.57,0,0.00,0,0.00,0.0
2020/01/30,4.19,3.18,2,3.14,0,0.57,0,0.00,0,0.00,0.0
2020/01/31,4.86,2.71,2,4.00,0,0.86,0,0.00,0,0.00,0.0
2020/02/01,5.44,2.44,6,4.86,4,0.86,0,0.00,0,0.00,0.0
2020/02/02,5.98,2.25,6,5.71,0,0.86,0,0.00,0,0.00,0.0
2020/02/03,7.01,2.00,8,6.86,2,1.14,0,0.00,0,0.00,0.0
2020/02/04,8.09,1.82,8,8.00,0,1.14,0,0.00,0,0.00,0.0
2020/02/05,9.50,1.67,8,9.00,0,1.00,0,0.00,0,0.00,0.0
2020/02/06,11.19,1.54,10,10.00,2,1.00,0,0.00,0,0.00,0.0
2020/02/07,13.14,1.45,10,10.86,0,0.86,0,0.00,0,0.00,0.0
2020/02/08,16.69,1.34,13,11.86,3,1.00,0,0.00,0,0.00,0.0
2020/02/09,22.21,1.24,13,12.86,0,1.00,0,0.00,0,0.00,0.0
2020/02/10,31.41,1.17,14,13.71,1,0.86,0,0.00,0,0.00,0.0
2020/02/11,51.82,1.10,15,14.57,1,0.86,0,0.00,0,0.00,0.0
2020/02/12,75.18,1.07,15,15.00,0,0.43,0,0.00,0,0.00,0.0
2020/02/13,133.76,1.04,16,15.43,1,0.43,0,0.00,0,0.00,0.0
2020/02/14,265.26,1.02,16,15.71,0,0.29,0,0.00,0,0.00,0.0
2020/02/15,552.09,1.01,16,15.86,0,0.14,0,0.00,0,0.00,0.0
2020/02/16,NG,NG,16,16.00,0,0.14,0,0.00,0,0.00,0.0
2020/02/17,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/18,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/19,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/20,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/21,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/22,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/23,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/24,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/25,NG,NG,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/26,270.12,1.02,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/27,36.27,1.14,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/28,20.43,1.27,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/02/29,14.36,1.40,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/03/01,10.35,1.60,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/03/02,8.23,1.80,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/03/03,6.62,2.08,16,16.00,0,0.00,0,0.00,0,0.00,0.0
2020/03/04,5.68,2.35,16,16.29,0,0.29,0,0.00,0,0.00,0.0
2020/03/05,5.84,2.30,16,18.29,0,2.00,0,0.00,0,0.00,0.0
2020/03/06,5.86,2.29,16,20.29,0,2.00,0,0.00,0,0.00,0.0
2020/03/07,5.85,2.29,18,22.43,2,2.14,0,0.00,0,0.00,0.0
2020/03/08,6.09,2.22,30,25.57,12,3.14,0,0.00,0,0.00,0.0
2020/03/09,6.18,2.19,30,28.86,0,3.29,0,0.00,0,0.00,0.0
