Date,Td,Cases(Tot.),Cases(7Ave.),Cases(Day),Cases(7Ave.Day),Deaths(Tot.),Death(7Ave.),Death(Day),Death(7Ave.Day)
2020/04/25,23.02,1486,1479.14,65,34.71,57,57.29,2,1.71
2020/04/26,23.63,1516,1523.29,30,44.14,59,59.00,2,1.71
2020/04/27,25.02,1565,1572.43,49,49.14,60,61.14,1,2.14
2020/04/28,26.49,1585,1623.86,20,51.43,63,63.29,3,2.14
2020/04/29,28.41,1677,1674.29,92,50.43,65,65.43,2,2.14
2020/04/30,30.20,1757,1723.00,80,48.71,69,68.00,4,2.57
2020/05/01,33.18,1781,1774.57,24,51.57,70,70.57,1,2.57
2020/05/02,36.70,1839,1826.14,58,51.57,72,72.86,2,2.29
2020/05/03,39.95,1857,1870.43,18,44.29,77,75.86,5,3.00
2020/05/04,42.60,1926,1909.00,69,38.57,78,78.86,1,3.00
2020/05/05,46.87,1946,1950.29,20,41.29,79,82.86,1,4.00
2020/05/06,50.06,1987,1986.14,41,35.86,86,87.14,7,4.29
2020/05/07,54.14,2027,2023.29,40,37.14,90,91.43,4,4.29
2020/05/08,57.06,2070,2054.00,43,30.71,98,96.43,8,5.00
2020/05/09,60.09,2090,2084.29,20,30.29,102,101.86,4,5.43
2020/05/10,62.67,2117,2112.00,27,27.71,107,106.71,5,4.86
2020/05/11,66.64,2141,2139.29,24,27.29,113,111.29,6,4.57
