date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,R0,K,CFR
2020-05-04,894,26.0,852.5714285714286,6.0,11.714285714285714,17.42857142857143,1.0,1.2857142857142856,37.352788658953024,0.6617200150141871,0.12181447502548437,0.020442359249329762
2020-05-05,901,27.0,862.7142857142857,7.0,10.142857142857142,18.857142857142858,1.0,1.4285714285714284,42.915296777961636,0.6175977389970024,0.10690348525469173,0.021857923497267763
2020-05-06,909,27.0,873.1428571428571,8.0,10.428571428571429,20.571428571428573,0.0,1.714285714285714,49.67223681791998,0.5946255709184873,0.09306176519291276,0.023560209424083774
2020-05-07,922,28.0,882.5714285714286,13.0,9.428571428571427,22.285714285714285,1.0,1.714285714285714,56.14697075837079,0.6658567724111022,0.08278795811518336,0.025250890255746197
2020-05-08,946,41.0,892.7142857142857,24.0,10.142857142857142,23.857142857142854,13.0,1.5714285714285712,60.78188645625224,0.7539974895717929,0.07672385885399802,0.02672427588414146
2020-05-09,962,41.0,905.4285714285713,16.0,12.714285714285715,27.285714285714285,0.0,3.428571428571428,64.18152413297493,0.8441893815975456,0.07281164986397826,0.0301356894919533
2020-05-10,967,42.0,917.4285714285713,5.0,12.0,30.714285714285715,1.0,3.428571428571428,65.57984165432661,0.9765980265581276,0.07131587251498883,0.03347866708190595
2020-05-11,969,42.0,928.7142857142856,2.0,11.285714285714283,33.14285714285714,0.0,2.4285714285714284,66.17812745811993,1.0173615261549178,0.07069448769853615,0.03568681741270574
2020-05-12,970,43.0,939.4285714285713,1.0,10.714285714285715,35.42857142857143,1.0,2.2857142857142856,65.81917819337227,1.0792462055108156,0.07106598984771562,0.03771289537712896
2020-05-13,973,44.0,949.2857142857142,3.0,9.857142857142858,37.71428571428571,1.0,2.2857142857142856,66.30938183664311,1.0194937642783404,0.07055961070559602,0.03972911963882618
2020-05-14,977,45.0,958.4285714285713,4.0,9.142857142857142,40.142857142857146,1.0,2.4285714285714284,66.58465432516938,1.0322607077861836,0.07027840481565084,0.0418840363690565
2020-05-15,979,45.0,966.2857142857142,2.0,7.857142857142857,42.57142857142858,0.0,2.4285714285714284,68.31107454049905,0.9285411625002181,0.06856461469667607,0.04405677114133649
2020-05-16,984,46.0,971.0,5.0,4.7142857142857135,43.142857142857146,1.0,0.5714285714285714,74.58790182026675,0.7090792447651217,0.06298048492016561,0.04443136677946153
2020-05-17,988,46.0,974.1428571428571,4.0,3.1428571428571423,43.857142857142854,0.0,0.7142857142857142,85.49570521225218,0.5130593538540618,0.055171399146682454,0.04502126411497287
2020-05-18,991,46.0,977.1428571428571,3.0,2.999999999999999,44.42857142857142,0.0,0.5714285714285714,101.5986832581891,0.40125958633365805,0.0466344038715355,0.045467836257309935
2020-05-19,991,46.0,980.2857142857142,0.0,3.142857142857142,44.99999999999999,0.0,0.5714285714285714,123.26976338705732,0.4028217200161482,0.038596491228070295,0.04590498396968813
2020-05-20,996,46.0,983.2857142857142,5.0,2.9999999999999996,45.42857142857142,0.0,0.42857142857142855,150.9924744161836,0.44198721515408546,0.03162343340134077,0.04620078454162429
2020-05-21,997,46.0,986.5714285714284,1.0,3.2857142857142847,45.71428571428571,0.0,0.2857142857142857,189.49767982381803,0.451142560959406,0.02527967456051139,0.046336518969012454
2020-05-22,998,46.0,989.4285714285714,1.0,2.8571428571428568,45.85714285714285,0.0,0.14285714285714285,233.53826749594805,0.5364713495085386,0.02056183029249925,0.04634709789200114
2020-05-23,999,46.0,992.1428571428571,1.0,2.714285714285714,45.99999999999999,0.0,0.14285714285714285,258.0715116943628,0.6992851820243388,0.01862546924631825,0.04636429085673146
2020-05-24,999,46.0,994.2857142857141,0.0,2.142857142857143,45.99999999999999,0.0,0.0,265.0058690325866,0.9005795600655351,0.018142548596112307,0.04626436781609196
2020-05-25,999,47.0,995.8571428571427,0.0,1.5714285714285712,45.99999999999999,1.0,0.0,278.9847081056657,0.78636256689589,0.01724137931034464,0.04619136422321044
2020-05-26,1000,47.0,996.9999999999998,1.0,1.1428571428571426,46.14285714285714,0.0,0.14285714285714285,307.8749793608959,0.6095068271022378,0.015636207143881697,0.04628170224960597
2020-05-27,1000,47.0,998.2857142857141,0.0,1.2857142857142854,46.285714285714285,0.0,0.14285714285714285,350.3008762057884,0.5019054632851432,0.013755552371399804,0.04636519748139669
2020-05-28,1002,47.0,998.8571428571428,2.0,0.5714285714285714,46.42857142857143,0.0,0.14285714285714285,411.05686442946126,0.5116100327188985,0.011734401831711483,0.0464816933638444
2020-05-29,1004,48.0,999.5714285714284,2.0,0.7142857142857142,46.57142857142858,1.0,0.14285714285714285,511.5912956100055,0.3167639217533158,0.009439359267734426,0.04659139631270546
2020-05-30,1003,48.0,1000.4285714285714,-1.0,0.8571428571428571,46.857142857142854,0.0,0.2857142857142857,650.4489640437696,0.385361975413245,0.007431756467057182,0.0468370698272169
2020-05-31,1003,48.0,1001.0,0.0,0.5714285714285714,47.14285714285714,0.0,0.2857142857142857,787.7754000428744,0.5197052890437638,0.006140225617592643,0.04709576138147566
2020-06-01,1003,48.0,1001.5714285714284,0.0,0.5714285714285714,47.428571428571416,0.0,0.2857142857142857,941.9656815745227,0.4855018990274554,0.005137719423433884,0.04735415775210383
2020-06-02,1003,48.0,1002.1428571428571,0.0,0.5714285714285714,47.57142857142856,0.0,0.14285714285714285,1060.6216407873753,0.6095068271022378,0.004564256168877567,0.047469707769066276
2020-06-03,1005,49.0,1002.5714285714284,2.0,0.42857142857142855,47.71428571428571,1.0,0.14285714285714285,1258.2017701156,0.5603263659206054,0.0038488952245190333,0.047591906526075804
