date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,105,2.00,,,,,,,,,,,
2020-03-19,112,2.00,,7.00,,,,0.00,,,,,
2020-03-20,123,3.00,,11.00,,,,1.00,,,,,
2020-03-21,130,4.00,,7.00,,,,1.00,,,,,
2020-03-22,132,4.00,,2.00,,,,0.00,,,,,
2020-03-23,146,4.00,,14.00,,,,0.00,,,,,
2020-03-24,160,5.00,,14.00,,,,1.00,,,,,
2020-03-25,201,5.00,129.71,41.00,,,3.43,0.00,,,,,2.64
2020-03-26,227,5.00,143.43,26.00,13.71,0.10,3.86,0.00,0.43,0.00,,,2.69
2020-03-27,227,5.00,159.86,0.00,16.43,0.12,4.29,0.00,0.43,0.00,,,2.68
2020-03-28,368,5.00,174.71,141.00,14.86,0.11,4.57,0.00,0.29,0.00,,,2.62
2020-03-29,436,5.00,208.71,68.00,34.00,0.24,4.71,0.00,0.14,0.00,,,2.26
2020-03-30,449,6.00,252.14,13.00,43.43,0.31,4.86,1.00,0.14,0.00,,,1.93
2020-03-31,527,6.00,295.43,78.00,43.29,0.31,5.14,0.00,0.29,0.00,,,1.74
2020-04-01,593,7.00,347.86,66.00,52.43,0.38,5.29,1.00,0.14,0.00,5.89,,1.52
2020-04-02,690,7.00,403.86,97.00,56.00,0.40,5.57,0.00,0.29,0.00,5.48,2.61,1.38
2020-04-03,779,12.00,470.00,89.00,66.14,0.47,5.86,5.00,0.29,0.00,5.24,2.40,1.25
2020-04-04,897,12.00,548.86,118.00,78.86,0.56,6.86,0.00,1.00,0.01,4.90,2.91,1.25
2020-04-05,1040,12.00,624.43,143.00,75.57,0.54,7.86,0.00,1.00,0.01,5.02,1.82,1.26
2020-04-06,1123,16.00,710.71,83.00,86.29,0.62,8.86,4.00,1.00,0.01,5.35,1.49,1.25
2020-04-07,1203,16.00,807.00,80.00,96.29,0.69,10.29,0.00,1.43,0.01,5.53,1.64,1.27
2020-04-08,1347,18.00,903.57,144.00,96.57,0.69,11.71,2.00,1.43,0.01,5.77,1.54,1.30
2020-04-09,1528,18.00,1011.29,181.00,107.71,0.77,13.29,0.00,1.57,0.01,6.03,1.48,1.31
2020-04-10,1717,19.00,1131.00,189.00,119.71,0.86,14.86,1.00,1.57,0.01,6.33,1.42,1.31
2020-04-11,1914,19.00,1265.00,197.00,134.00,0.96,15.86,0.00,1.00,0.01,6.71,1.35,1.25
2020-04-12,2080,19.00,1410.29,166.00,145.29,1.04,16.86,0.00,1.00,0.01,6.87,1.51,1.20
2020-04-13,2171,19.00,1558.86,91.00,148.57,1.06,17.86,0.00,1.00,0.01,7.08,1.45,1.15
2020-04-14,2332,19.00,1708.57,161.00,149.71,1.07,18.29,0.00,0.43,0.00,7.37,1.36,1.07
2020-04-15,2457,19.00,1869.86,125.00,161.29,1.15,18.71,0.00,0.43,0.00,7.62,1.37,1.00
2020-04-16,2606,19.00,2028.43,149.00,158.57,1.13,18.86,0.00,0.14,0.00,7.89,1.33,0.93
2020-04-17,2807,19.00,2182.43,201.00,154.00,1.10,19.00,0.00,0.14,0.00,8.31,1.22,0.87
2020-04-18,2988,19.00,2338.14,181.00,155.71,1.11,19.00,0.00,0.00,0.00,8.90,1.10,0.81
2020-04-19,3095,19.00,2491.57,107.00,153.43,1.10,19.00,0.00,0.00,0.00,9.60,1.05,0.76
2020-04-20,3197,19.00,2636.57,102.00,145.00,1.04,19.00,0.00,0.00,0.00,10.35,1.02,0.72
2020-04-21,3320,19.00,2783.14,123.00,146.57,1.05,19.00,0.00,0.00,0.00,11.18,0.98,0.68
2020-04-22,3452,19.00,2924.29,132.00,141.14,1.01,19.00,0.00,0.00,0.00,12.20,0.93,0.65
2020-04-23,3586,19.00,3066.43,134.00,142.14,1.02,19.00,0.00,0.00,0.00,13.26,0.92,0.62
2020-04-24,3747,19.00,3206.43,161.00,140.00,1.00,19.00,0.00,0.00,0.00,14.27,0.94,0.59
2020-04-25,3850,19.00,3340.71,103.00,134.29,0.96,19.00,0.00,0.00,0.00,15.36,0.93,0.57
2020-04-26,3922,19.00,3463.86,72.00,123.14,0.88,19.00,0.00,0.00,0.00,16.54,0.91,0.55
2020-04-27,3961,19.00,3582.00,39.00,118.14,0.85,19.00,0.00,0.00,0.00,17.78,0.89,0.53
