date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,Rt,K,CFR
2021-01-02,22115,280.0,20350.42857142857,382.0,434.2857142857142,264.85714285714283,4.0,3.4285714285714284,37.61883110774479,1.1845918752503304,0.121007366601393,0.01301481892273241
2021-01-03,22480,283.0,20770.714285714283,365.0,420.2857142857142,268.0,3.0,3.1428571428571423,37.35931181572679,1.1306019426664125,0.12179455680119056,0.012902782076412534
2021-01-04,22892,285.0,21194.14285714286,412.0,423.42857142857133,271.4285714285714,2.0,3.4285714285714284,37.54108150052801,1.0734745398185026,0.12124213349840074,0.012806772760668376
2021-01-05,23514,290.0,21628.85714285714,622.0,434.7142857142856,274.99999999999994,5.0,3.5714285714285707,38.003894824007965,1.0388464079122823,0.11985791222642384,0.012714495185004159
2021-01-06,24101,296.0,22096.0,587.0,467.1428571428571,279.2857142857143,6.0,4.285714285714285,38.40710584285414,1.04608146846647,0.11867742830345696,0.012639650356884245
2021-01-07,24780,300.0,22585.42857142857,679.0,489.4285714285714,283.2857142857143,4.0,3.9999999999999996,38.5437727186182,1.0781617538501151,0.11828255922209596,0.012542853167022987
2021-01-08,25618,304.0,23087.85714285714,838.0,502.4285714285714,287.1428571428571,4.0,3.8571428571428577,38.577265788286816,1.0901586576442595,0.11818618831357763,0.012436964390681558
2021-01-09,26617,311.0,23642.85714285714,999.0,554.9999999999999,291.1428571428571,7.0,3.999999999999999,38.445674156149146,1.1097200113526413,0.1185657271911642,0.012314199395770392
2021-01-10,27344,315.0,24286.0,727.0,643.1428571428571,295.57142857142856,4.0,4.428571428571428,37.46249204302178,1.2196882073235138,0.1214803625377644,0.012170445053587603
2021-01-11,28036,318.0,24980.85714285714,692.0,694.8571428571429,300.1428571428571,3.0,4.571428571428571,35.63079503346084,1.3479145179083518,0.12731026693803593,0.012014914277217983
2021-01-12,28941,319.0,25715.714285714283,905.0,734.8571428571429,304.85714285714283,1.0,4.7142857142857135,33.67561493863363,1.397957633665573,0.1341827456452369,0.011854896950169436
2021-01-13,29707,323.0,26491.0,766.0,775.2857142857142,308.99999999999994,4.0,4.142857142857142,31.98318566449137,1.3820953480045222,0.14075884673073713,0.011664338832056169
2021-01-14,30691,336.0,27291.85714285714,984.0,800.8571428571428,312.8571428571428,13.0,3.8571428571428568,30.420231877129222,1.3889755993519475,0.14743012451668236,0.011463387823683672
