date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,69,3.00,,,,,,,,,,,
2020-03-19,69,4.00,,0.00,,,,1.00,,,,,
2020-03-20,76,4.00,,7.00,,,,0.00,,,,,
2020-03-21,81,4.00,,5.00,,,,0.00,,,,,
2020-03-22,83,6.00,,2.00,,,,2.00,,,,,
2020-03-23,85,6.00,,2.00,,,,0.00,,,,,
2020-03-24,87,6.00,,2.00,,,,0.00,,,,,
2020-03-25,87,6.00,78.57,0.00,,,4.71,0.00,,,,,6.00
2020-03-26,87,6.00,81.14,0.00,2.57,0.05,5.14,0.00,0.43,0.01,,,6.34
2020-03-27,90,5.00,83.71,3.00,2.57,0.05,5.43,-1.00,0.29,0.01,,,6.48
2020-03-28,125,8.00,85.71,35.00,2.00,0.04,5.57,3.00,0.14,0.00,,,6.50
2020-03-29,132,10.00,92.00,7.00,6.29,0.12,6.14,2.00,0.57,0.01,,,6.68
2020-03-30,136,10.00,99.00,4.00,7.00,0.13,6.71,0.00,0.57,0.01,,,6.78
2020-03-31,147,11.00,106.29,11.00,7.29,0.13,7.29,1.00,0.57,0.01,,,6.85
2020-04-01,161,11.00,114.86,14.00,8.57,0.16,8.00,0.00,0.71,0.01,16.06,,6.97
2020-04-02,167,11.00,125.43,6.00,10.57,0.19,8.71,0.00,0.71,0.01,13.96,2.36,6.95
2020-04-03,172,11.00,136.86,5.00,11.43,0.21,9.43,0.00,0.71,0.01,12.00,2.74,6.89
2020-04-04,182,11.00,148.57,10.00,11.71,0.22,10.29,0.00,0.86,0.02,10.37,3.47,6.92
2020-04-05,195,11.00,156.71,13.00,8.14,0.15,10.71,0.00,0.43,0.01,10.12,1.56,6.84
2020-04-06,201,12.00,165.71,6.00,9.00,0.17,10.86,1.00,0.14,0.00,10.56,1.11,6.55
2020-04-07,216,12.00,175.00,15.00,9.29,0.17,11.14,0.00,0.29,0.01,10.92,1.16,6.37
2020-04-08,216,12.00,184.86,0.00,9.86,0.18,11.29,0.00,0.14,0.00,11.52,1.06,6.11
2020-04-09,273,12.00,192.71,57.00,7.86,0.14,11.43,0.00,0.14,0.00,12.51,0.95,5.93
2020-04-10,316,12.00,207.86,43.00,15.14,0.28,11.57,0.00,0.14,0.00,14.18,0.77,5.57
2020-04-11,358,13.00,228.43,42.00,20.57,0.38,11.71,1.00,0.14,0.00,14.45,1.20,5.13
2020-04-12,375,13.00,253.57,17.00,25.14,0.46,12.00,0.00,0.29,0.01,12.88,1.94,4.73
2020-04-13,384,14.00,279.29,9.00,25.71,0.47,12.29,1.00,0.29,0.01,11.41,2.08,4.40
2020-04-14,403,15.00,305.43,19.00,26.14,0.48,12.57,1.00,0.29,0.01,10.38,2.07,4.12
2020-04-15,423,15.00,332.14,20.00,26.71,0.49,13.00,0.00,0.43,0.01,9.66,2.01,3.91
2020-04-16,453,17.00,361.71,30.00,29.57,0.54,13.43,2.00,0.43,0.01,8.91,2.40,3.71
2020-04-17,480,17.00,387.43,27.00,25.71,0.47,14.14,0.00,0.71,0.01,8.76,1.61,3.65
2020-04-18,502,17.00,410.86,22.00,23.43,0.43,14.86,0.00,0.71,0.01,9.18,1.17,3.62
2020-04-19,513,17.00,431.43,11.00,20.57,0.38,15.43,0.00,0.57,0.01,10.05,0.95,3.58
2020-04-20,524,17.00,451.14,11.00,19.71,0.36,16.00,0.00,0.57,0.01,11.16,0.85,3.55
2020-04-21,546,17.00,471.14,22.00,20.00,0.37,16.43,0.00,0.43,0.01,12.44,0.82,3.49
2020-04-22,563,17.00,491.57,17.00,20.43,0.38,16.71,0.00,0.29,0.01,13.88,0.81,3.40
2020-04-23,581,17.00,511.57,18.00,20.00,0.37,17.00,0.00,0.29,0.01,15.82,0.77,3.32
2020-04-24,605,17.00,529.86,24.00,18.29,0.34,17.00,0.00,0.00,0.00,17.46,0.84,3.21
2020-04-25,619,17.00,547.71,14.00,17.86,0.33,17.00,0.00,0.00,0.00,19.08,0.84,3.10
2020-04-26,627,17.00,564.43,8.00,16.71,0.31,17.00,0.00,0.00,0.00,20.33,0.90,3.01
2020-04-27,629,17.00,580.71,2.00,16.29,0.30,17.00,0.00,0.00,0.00,21.66,0.89,2.93
2020-04-28,636,17.00,595.71,7.00,15.00,0.28,17.00,0.00,0.00,0.00,23.20,0.86,2.85
2020-04-29,642,17.00,608.57,6.00,12.86,0.24,17.00,0.00,0.00,0.00,25.25,0.80,2.79
2020-04-30,645,17.00,619.86,3.00,11.29,0.21,17.00,0.00,0.00,0.00,27.95,0.73,2.74
2020-05-01,650,18.00,629.00,5.00,9.14,0.17,17.00,1.00,0.00,0.00,30.93,0.71,2.70
2020-05-02,654,18.00,635.43,4.00,6.43,0.12,17.14,0.00,0.14,0.00,35.06,0.62,2.70
2020-05-03,667,18.00,640.43,13.00,5.00,0.09,17.29,0.00,0.14,0.00,40.95,0.51,2.70
2020-05-04,667,18.00,646.14,0.00,5.71,0.11,17.43,0.00,0.14,0.00,49.57,0.43,2.70
2020-05-05,673,18.00,651.57,6.00,5.43,0.10,17.57,0.00,0.14,0.00,59.71,0.50,2.70
2020-05-06,676,19.00,656.86,3.00,5.29,0.10,17.71,1.00,0.14,0.00,71.07,0.54,2.70
2020-05-07,679,19.00,661.71,3.00,4.86,0.09,18.00,0.00,0.29,0.01,83.69,0.58,2.72
2020-05-08,681,32.00,666.57,2.00,4.86,0.09,18.29,13.00,0.29,0.01,95.70,0.64,2.74
2020-05-09,688,32.00,671.00,7.00,4.43,0.08,20.29,0.00,2.00,0.04,101.41,0.82,3.02
2020-05-10,688,34.00,675.86,0.00,4.86,0.09,22.29,2.00,2.00,0.04,104.05,0.92,3.30
2020-05-11,693,34.00,678.86,5.00,3.00,0.06,24.57,0.00,2.29,0.04,107.92,0.89,3.62
2020-05-12,694,34.00,682.57,1.00,3.71,0.07,26.86,0.00,2.29,0.04,118.27,0.65,3.93
2020-05-13,694,35.00,685.57,0.00,3.00,0.06,29.14,1.00,2.29,0.04,126.35,0.78,4.25
2020-05-14,697,37.00,688.14,3.00,2.57,0.05,31.43,2.00,2.29,0.04,136.99,0.71,4.57
2020-05-15,698,37.00,690.71,1.00,2.57,0.05,34.00,0.00,2.57,0.05,152.34,0.63,4.92
2020-05-16,698,38.00,693.14,0.00,2.43,0.04,34.71,1.00,0.71,0.01,167.56,0.68,5.01
2020-05-17,699,38.00,694.57,1.00,1.43,0.03,35.57,0.00,0.86,0.02,192.13,0.61,5.12
2020-05-18,700,38.00,696.14,1.00,1.57,0.03,36.14,0.00,0.57,0.01,212.02,0.59,5.19
2020-05-19,699,38.00,697.14,-1.00,1.00,0.02,36.71,0.00,0.57,0.01,246.45,0.54,5.27
2020-05-20,699,38.00,697.86,0.00,0.71,0.01,37.29,0.00,0.57,0.01,289.89,0.46,5.34
2020-05-21,699,38.00,698.57,0.00,0.71,0.01,37.71,0.00,0.43,0.01,346.13,0.40,5.40
2020-05-22,699,38.00,698.86,0.00,0.29,0.01,37.86,0.00,0.14,0.00,428.96,0.40,5.42
2020-05-23,699,40.00,699.00,0.00,0.14,0.00,38.00,2.00,0.14,0.00,590.97,0.22,5.44
2020-05-24,699,40.00,699.14,0.00,0.14,0.00,38.29,0.00,0.29,0.01,763.41,0.19,5.48
2020-05-25,699,40.00,699.14,0.00,0.00,0.00,38.57,0.00,0.29,0.01,1128.33,0.18,5.52
2020-05-26,699,40.00,699.00,0.00,-0.14,-0.00,38.86,0.00,0.29,0.01,1693.70,,5.56
2020-05-27,699,40.00,699.00,0.00,0.00,0.00,39.14,0.00,0.29,0.01,2965.20,,5.60
2020-05-28,699,40.00,699.00,0.00,0.00,0.00,39.43,0.00,0.29,0.01,7911.24,,5.64
2020-05-29,699,41.00,699.00,0.00,0.00,0.00,39.71,1.00,0.29,0.01,23738.56,,5.68
2020-05-30,699,42.00,699.00,0.00,0.00,0.00,40.14,1.00,0.43,0.01,,,5.74
2020-05-31,699,42.00,699.00,0.00,0.00,0.00,40.43,0.00,0.29,0.01,,,5.78
2020-06-01,699,42.00,699.00,0.00,0.00,0.00,40.71,0.00,0.29,0.01,,,5.82
2020-06-02,699,42.00,699.00,0.00,0.00,0.00,41.00,0.00,0.29,0.01,,,5.87
2020-06-03,699,42.00,699.00,0.00,0.00,0.00,41.29,0.00,0.29,0.01,,,5.91
2020-06-04,699,42.00,699.00,0.00,0.00,0.00,41.57,0.00,0.29,0.01,,,5.95
2020-06-05,699,42.00,699.00,0.00,0.00,0.00,41.86,0.00,0.29,0.01,,,5.99
2020-06-06,699,42.00,699.00,0.00,0.00,0.00,42.00,0.00,0.14,0.00,,,6.01
2020-06-07,699,42.00,699.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,,,6.01
2020-06-08,699,42.00,699.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,,,6.01
2020-06-09,699,43.00,699.00,0.00,0.00,0.00,42.00,1.00,0.00,0.00,,,6.01
2020-06-10,699,43.00,699.00,0.00,0.00,0.00,42.14,0.00,0.14,0.00,,,6.03
2020-06-11,699,43.00,699.00,0.00,0.00,0.00,42.29,0.00,0.14,0.00,,,6.05
2020-06-12,699,43.00,699.00,0.00,0.00,0.00,42.43,0.00,0.14,0.00,,,6.07
2020-06-13,699,43.00,699.00,0.00,0.00,0.00,42.57,0.00,0.14,0.00,,,6.09
2020-06-14,699,43.00,699.00,0.00,0.00,0.00,42.71,0.00,0.14,0.00,,,6.11
2020-06-15,699,43.00,699.00,0.00,0.00,0.00,42.86,0.00,0.14,0.00,,,6.13
2020-06-16,699,43.00,699.00,0.00,0.00,0.00,43.00,0.00,0.14,0.00,,,6.15
2020-06-17,699,43.00,699.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,,,6.15
2020-06-18,699,43.00,699.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,,,6.15
2020-06-19,699,43.00,699.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,,,6.15
2020-06-20,700,43.00,699.00,1.00,0.00,0.00,43.00,0.00,0.00,0.00,,,6.15
2020-06-21,700,43.00,699.14,0.00,0.14,0.00,43.00,0.00,0.00,0.00,,,6.15
2020-06-22,702,43.00,699.29,2.00,0.14,0.00,43.00,0.00,0.00,0.00,23743.41,,6.15
2020-06-23,702,43.00,699.71,0.00,0.43,0.01,43.00,0.00,0.00,0.00,11872.92,,6.15
2020-06-24,703,43.00,700.14,1.00,0.43,0.01,43.00,0.00,0.00,0.00,4750.62,,6.14
2020-06-25,704,43.00,700.71,1.00,0.57,0.01,43.00,0.00,0.00,0.00,2970.05,,6.14
2020-06-26,704,43.00,701.43,0.00,0.71,0.01,43.00,0.00,0.00,0.00,1980.84,,6.13
2020-06-27,705,43.00,702.14,1.00,0.71,0.01,43.00,0.00,0.00,0.00,1398.95,,6.12
2020-06-28,705,43.00,702.86,0.00,0.71,0.01,43.00,0.00,0.00,0.00,1133.18,3.16,6.12
2020-06-29,705,43.00,703.57,0.00,0.71,0.01,43.00,0.00,0.00,0.00,952.45,3.16,6.11
2020-06-30,705,45.00,704.00,0.00,0.43,0.01,43.00,2.00,0.00,0.00,882.62,1.44,6.11
2020-07-01,706,45.00,704.43,1.00,0.43,0.01,43.29,0.00,0.29,0.01,883.16,1.00,6.14
2020-07-02,708,45.00,704.86,2.00,0.43,0.01,43.57,0.00,0.29,0.01,917.78,0.81,6.18
2020-07-03,709,45.00,705.43,1.00,0.57,0.01,43.86,0.00,0.29,0.01,995.07,0.69,6.22
2020-07-04,709,45.00,706.14,0.00,0.71,0.01,44.14,0.00,0.29,0.01,1039.28,0.85,6.25
2020-07-05,710,45.00,706.71,1.00,0.57,0.01,44.43,0.00,0.29,0.01,1040.34,1.00,6.29
2020-07-06,712,45.00,707.43,2.00,0.71,0.01,44.71,0.00,0.29,0.01,1088.62,0.85,6.32
2020-07-07,716,45.00,708.43,4.00,1.00,0.02,45.00,0.00,0.29,0.01,998.71,1.44,6.35
2020-07-08,717,45.00,710.00,1.00,1.57,0.03,45.00,0.00,0.00,0.00,856.90,1.83,6.34
2020-07-09,720,45.00,711.57,3.00,1.57,0.03,45.00,0.00,0.00,0.00,667.42,2.53,6.32
2020-07-10,722,45.00,713.29,2.00,1.71,0.03,45.00,0.00,0.00,0.00,559.62,2.06,6.31
2020-07-11,726,45.00,715.14,4.00,1.86,0.03,45.00,0.00,0.00,0.00,482.09,1.87,6.29
2020-07-12,731,45.00,717.57,5.00,2.43,0.04,45.00,0.00,0.00,0.00,409.25,2.32,6.27
2020-07-13,738,45.00,720.57,7.00,3.00,0.06,45.00,0.00,0.00,0.00,340.83,2.40,6.25
