date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,Rt,K,CFR
2020-07-06,155,19.0,153.42857142857142,0.0,0.42857142857142855,19.0,0.0,0.0,574.962174141339,1.640670712015276,0.008403361344537896,0.12383612662942273
2020-07-07,155,19.0,153.85714285714286,0.0,0.42857142857142855,19.0,0.0,0.0,471.30441350220815,2.1917998669297094,0.010242085661080202,0.1234911792014856
2020-07-08,155,19.0,154.14285714285714,0.0,0.2857142857142857,19.0,0.0,0.0,433.0391706431803,1.335916982535434,0.011142061281337101,0.12326227988878592
2020-07-09,155,19.0,154.42857142857142,0.0,0.2857142857142857,19.0,0.0,0.0,400.2875956846912,1.640670712015276,0.012048192771084376,0.12303422756706754
2020-07-10,155,19.0,154.7142857142857,0.0,0.2857142857142857,19.0,0.0,0.0,372.2147652287522,1.640670712015276,0.01295097132284917,0.12280701754385967
2020-07-11,155,19.0,154.85714285714283,0.0,0.14285714285714285,19.0,0.0,0.0,372.90792220644073,1.0,0.012927054478300781,0.12269372693726939
2020-07-12,155,19.0,155.0,0.0,0.14285714285714285,19.0,0.0,0.0,402.15378391413657,0.6095068271022377,0.011992619926199155,0.12258064516129032
2020-07-13,156,19.0,155.0,1.0,0.0,19.0,0.0,0.0,476.1564861830979,0.4562460355474005,0.010138248847926357,0.12258064516129032
2020-07-14,156,19.0,155.14285714285714,0.0,0.14285714285714285,19.0,0.0,0.0,655.6275970914633,,0.007373271889400845,0.12246777163904236
2020-07-15,161,19.0,155.28571428571428,5.0,0.14285714285714285,19.0,0.0,0.0,750.3292083059021,0.6095068271022377,0.006445672191528584,0.12235510579576818
2020-07-16,164,19.0,156.14285714285714,3.0,0.857142857142857,19.0,0.0,0.0,876.5978963222141,0.6095068271022377,0.005519779208831621,0.12168344007319305
2020-07-17,166,19.0,157.42857142857142,2.0,1.2857142857142856,19.0,0.0,0.0,527.897176371317,2.1917998669297094,0.009149130832570962,0.1206896551724138
2020-07-18,167,19.0,159.0,1.0,1.5714285714285712,19.0,0.0,0.0,294.61940101532025,4.803986656673092,0.016333938294010975,0.11949685534591195
2020-07-19,167,19.0,160.71428571428572,0.0,1.714285714285714,19.0,0.0,0.0,190.43188586256068,5.54436633647954,0.02515723270440251,0.11822222222222221
2020-07-20,167,19.0,162.42857142857142,0.0,1.714285714285714,19.0,0.0,0.0,134.02269816988394,,0.03555555555555556,0.11697449428320142
2020-07-21,169,19.0,164.0,2.0,1.5714285714285712,19.0,0.0,0.0,105.72716327190619,5.899887726224536,0.04485488126649073,0.11585365853658537
2020-07-22,174,19.0,165.85714285714286,5.0,1.8571428571428568,19.0,0.0,0.0,88.86552808996181,5.54436633647954,0.05313588850174222,0.11455641688199827
2020-07-23,177,19.0,167.71428571428572,3.0,1.857142857142857,19.0,0.0,0.0,80.39086387725469,1.737206722832498,0.058570198105081905,0.11328790459965928
2020-07-24,177,19.0,169.57142857142856,0.0,1.857142857142857,19.0,0.0,0.0,76.66344518128268,1.3003852376630898,0.06132879045996609,0.11204717775905645
