date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Cases /100000Pop.,Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths /100000Pop.,Td7,Rt,CFR(%)
2020-03-18,123,14.00,,,,,,,,,,,
2020-03-19,127,14.00,,4.00,,,,0.00,,,,,
2020-03-20,130,16.00,,3.00,,,,2.00,,,,,
2020-03-21,132,16.00,,2.00,,,,0.00,,,,,
2020-03-22,134,16.00,,2.00,,,,0.00,,,,,
2020-03-23,136,17.00,,2.00,,,,1.00,,,,,
2020-03-24,139,17.00,,3.00,,,,0.00,,,,,
2020-03-25,144,18.00,131.57,5.00,,,15.71,1.00,,,,,11.94
2020-03-26,147,19.00,134.57,3.00,3.00,0.04,16.29,1.00,0.57,0.01,,,12.10
2020-03-27,150,18.00,137.43,3.00,2.86,0.04,17.00,-1.00,0.71,0.01,,,12.37
2020-03-28,164,19.00,140.29,14.00,2.86,0.04,17.29,1.00,0.29,0.00,,,12.32
2020-03-29,167,19.00,144.86,3.00,4.57,0.06,17.71,0.00,0.43,0.01,,,12.23
2020-03-30,170,19.00,149.57,3.00,4.71,0.06,18.14,0.00,0.43,0.01,,,12.13
2020-03-31,176,19.00,154.43,6.00,4.86,0.06,18.43,0.00,0.29,0.00,,,11.93
2020-04-01,181,19.00,159.71,5.00,5.29,0.07,18.71,0.00,0.29,0.00,30.29,,11.72
2020-04-02,186,19.00,165.00,5.00,5.29,0.07,18.86,0.00,0.14,0.00,28.33,1.50,11.43
2020-04-03,198,19.00,170.57,12.00,5.57,0.07,18.86,0.00,0.00,0.00,26.54,1.55,11.06
2020-04-04,216,19.00,177.43,18.00,6.86,0.09,19.00,0.00,0.14,0.00,24.82,1.61,10.71
2020-04-05,227,20.00,184.86,11.00,7.43,0.10,19.00,1.00,0.00,0.00,23.92,1.34,10.28
2020-04-06,237,21.00,193.43,10.00,8.57,0.11,19.14,1.00,0.14,0.00,22.91,1.38,9.90
2020-04-07,258,21.00,203.00,21.00,9.57,0.13,19.43,0.00,0.29,0.00,21.55,1.50,9.57
2020-04-08,278,21.00,214.71,20.00,11.71,0.16,19.71,0.00,0.29,0.00,20.23,1.53,9.18
2020-04-09,299,21.00,228.57,21.00,13.86,0.18,20.00,0.00,0.29,0.00,18.42,1.77,8.75
2020-04-10,313,22.00,244.71,14.00,16.14,0.21,20.29,1.00,0.29,0.00,16.58,1.92,8.29
2020-04-11,340,22.00,261.14,27.00,16.43,0.22,20.71,0.00,0.43,0.01,15.09,1.84,7.93
2020-04-12,319,22.00,278.86,-21.00,17.71,0.23,21.14,0.00,0.43,0.01,14.04,1.76,7.58
2020-04-13,328,23.00,292.00,9.00,13.14,0.17,21.43,1.00,0.29,0.00,13.26,1.68,7.34
2020-04-14,338,24.00,305.00,10.00,13.00,0.17,21.71,1.00,0.29,0.00,13.35,1.25,7.12
2020-04-15,350,24.00,316.43,12.00,11.43,0.15,22.14,0.00,0.43,0.01,13.82,1.08,7.00
2020-04-16,364,24.00,326.71,14.00,10.29,0.14,22.57,0.00,0.43,0.01,14.92,0.87,6.91
2020-04-17,374,24.00,336.00,10.00,9.29,0.12,23.00,0.00,0.43,0.01,16.79,0.72,6.85
2020-04-18,391,24.00,344.71,17.00,8.71,0.12,23.29,0.00,0.29,0.00,19.25,0.67,6.76
2020-04-19,401,25.00,352.00,10.00,7.29,0.10,23.57,1.00,0.29,0.00,22.89,0.60,6.70
2020-04-20,406,27.00,363.71,5.00,11.71,0.16,24.00,2.00,0.43,0.01,25.96,0.66,6.60
2020-04-21,422,27.00,374.86,16.00,11.14,0.15,24.57,0.00,0.57,0.01,27.56,0.93,6.55
2020-04-22,441,29.00,386.86,19.00,12.00,0.16,25.00,2.00,0.43,0.01,28.63,0.98,6.46
